lon_wgs84,lat_wgs84,case,name,office_count,residential_count,mall_count,metro_station_count,dist_to_nearest_luckin,dist_to_nearest_starbucks,dist_to_nearest_metro_exit
118.07505887245613,24.467675466658434,0,(control),19,66,2,0,205.27419246610825,237.38517586148808,1342.8169519861062
118.13726117526707,24.519594114470653,0,(control),4,14,0,1,432.20064422693827,1013.0406608486873,323.66621679386134
118.15141503961483,24.491128677278585,0,(control),5,9,3,1,308.8064913251586,319.16285155231213,265.2290307221005
118.07896159061433,24.48924941463395,0,(control),3,30,0,0,732.694843329194,922.1735035505217,682.6640203822265
118.16117143764114,24.527920428939968,0,(control),11,19,0,0,405.21301721994183,940.2292869802509,605.5935344392548
118.11371537701248,24.5095467911268,0,(control),10,37,1,1,410.9942997300695,463.48857847362723,324.5142765530061
118.16410316368828,24.474654740405025,0,(control),1,32,0,0,451.38201927715005,969.557799788088,1438.2813082002517
118.09658837269286,24.513479469354905,0,(control),37,20,0,0,335.9701233550155,397.57087161657057,577.0922897540644
118.18379403125044,24.4985912716091,0,(control),13,15,1,1,363.36535804621025,1351.5352284196388,491.4431888634541
118.1419300548605,24.5180135872293,0,(control),6,14,0,1,453.0988259721876,1213.32260195684,331.8120501657631
118.10710675246058,24.525770926814253,0,(control),11,7,2,1,339.70393929054967,258.79708458629705,349.65069132491544
118.1576627188228,24.540367674272137,0,(control),0,15,1,0,571.4414410728606,647.8619562856816,424.4904867233591
118.18029961878878,24.491122719608196,0,(control),7,3,0,0,208.74005839935248,612.498924771774,773.6680999600637
118.08681210572846,24.522355287824073,0,(control),13,3,0,0,632.5937449385377,1143.627460003327,1972.4608788394787
118.1231333875816,24.557052996513672,0,(control),9,4,0,0,543.6196344022022,699.7889123133049,2121.6792890096904
118.08279700696649,24.498818672767282,0,(control),7,28,0,0,1055.8214281428743,1325.0488478943828,1562.5898113968678
118.07821145917605,24.493352407655525,0,(control),3,28,0,0,446.4372955006595,745.0834956016448,806.3746307740396
118.18256830016712,24.534810700845647,0,(control),15,6,1,0,349.13577897644257,318.7689916281946,1666.1450572446076
118.1360998133076,24.49096347019611,0,(control),6,26,0,0,621.003638864533,756.7797019938738,416.38814024468337
118.11493156163655,24.433058671819783,0,(control),10,8,0,1,534.4204330549704,143.02165652682248,3895.8840947201293
118.07618077337092,24.493908475289036,0,(control),4,24,0,0,236.06248031166203,546.8360594640783,717.5612533937907
118.1406672724756,24.5102748482564,0,(control),8,14,0,0,693.5289151842313,1552.7988542970572,1197.6976694249176
118.13687288011398,24.46559267543156,0,(control),0,0,0,0,1412.0014960646731,2303.208462437857,2735.4630387731045
118.18671885445075,24.518593155936156,0,(control),0,0,0,0,937.1005363675619,1214.9946690897752,479.084525631192
118.08076130016283,24.455261117278006,0,(control),17,63,11,1,283.51969672657236,268.2874585117474,242.6940233568638
118.1420069063027,24.52123903531464,0,(control),3,13,0,1,748.1803782110185,875.0788974861985,31.89233897752917
118.18975633998484,24.51968489308431,0,(control),0,0,0,0,1219.8679441992094,1366.4833334918387,733.4187368652207
118.13302396090224,24.486978744778337,0,(control),21,25,0,0,241.03055438962235,308.6216109269471,823.8430165587641
118.11478026196758,24.50863091888929,0,(control),10,35,1,1,340.9359102151263,364.2533320492786,231.6360532829518
118.15443662851622,24.544381396412565,0,(control),4,8,0,0,504.6947888046593,1069.752660891543,975.1436665507458
118.11437571082328,24.530022351571223,0,(control),3,9,0,1,540.4587061668908,1128.4242778403427,301.1835533030269
118.10950859200264,24.5519524765326,0,(control),0,12,0,0,866.1918169603147,871.6817785064558,1244.2338627103895
118.19021665588464,24.48065909409489,0,(control),8,4,2,0,402.9499335703114,333.0682226191461,787.2373978187691
118.1351502277327,24.53713295944658,0,(control),12,3,0,0,289.2040129727657,935.3511598003163,1723.6037476134813
118.10627254014139,24.546946215674556,0,(control),2,3,0,0,1320.0947457264535,1357.022205322833,854.482083727405
118.15488793158723,24.483422873049296,0,(control),7,19,1,0,412.21705827552097,614.8402780162281,603.3852026238509
118.10208770358169,24.466403710818312,0,(control),19,50,0,0,314.2887047439224,786.7590720526855,392.04609338101875
118.16123114256293,24.52660683456902,0,(control),4,21,0,0,501.4276246634509,891.9353002833527,599.2459985653394
118.1797956296289,24.5318986189219,0,(control),16,11,0,0,210.36277995056878,118.94406077430848,1269.7188703330987
118.12521441375138,24.545835241197036,0,(control),0,2,1,0,834.4889997508907,1025.4285138943465,1431.7174532969284
118.11472696396088,24.472368127152,0,(control),12,36,4,0,312.1400990921047,371.687125695292,418.58324310332785
118.11503706542084,24.431569440039524,0,(control),4,5,0,1,641.3601137407227,155.82476552414192,4042.716561949474
118.1009184732665,24.543120686412585,0,(control),1,0,0,0,1675.8305798583933,2038.6614940721452,1082.045207564148
118.15450769764908,24.518561113183004,0,(control),8,18,2,0,269.4065686415644,299.3178344634672,779.7015780150484
118.1274170453427,24.50781714899473,0,(control),18,36,1,0,201.57819031162907,668.5817380761806,813.2158422969565
118.16522956000576,24.49587680339937,0,(control),5,26,2,0,864.0877731000091,203.94382058180676,949.0310615302797
118.10463190276884,24.5353338070633,0,(control),5,9,0,0,988.6701445907419,1149.8290010490416,874.3389819597575
118.14900855717548,24.47382432208103,0,(control),0,9,0,0,812.2330335850367,772.309531079305,1690.4614053855883
118.18708505675033,24.486299772558322,0,(control),23,20,1,1,386.0527311358608,646.1796642672628,150.1787742415632
118.09201996246796,24.515144235955535,0,(control),45,24,0,0,315.69036501213134,190.88544749935178,1054.9953417670172
118.1374977253884,24.52944057192509,0,(control),11,17,1,0,188.39801495587844,169.87861480164807,852.2781967254772
118.14242481165496,24.499406439914267,0,(control),6,51,0,0,239.32820486779457,1516.2627927358387,724.3675951486437
118.11752943757169,24.481864107828933,0,(control),22,37,6,1,223.08289071513417,304.4073941690187,340.0702572280494
118.1365125600829,24.531051059326195,0,(control),11,17,1,0,366.687313540403,363.0116695043615,1056.6446211302
118.15513174202852,24.45382643840967,0,(control),0,6,0,0,1064.4031919050497,2663.526016376729,3798.0166962752405
118.08472849895135,24.468819556504354,0,(control),30,76,5,0,257.40974205090197,244.3109467265287,1048.0417235486318
118.08271005031321,24.459288882859948,0,(control),17,51,2,1,361.8017721323026,644.8945823231678,185.2920869435765
118.07517901302909,24.485175250775526,0,(control),13,22,0,1,370.09625080702506,506.1308194243223,335.8258770508505
118.08854142463223,24.471462716521632,0,(control),20,74,3,0,307.25354860546526,314.2031803007993,978.3738204859969
118.18207559748143,24.52602217483926,0,(control),7,12,0,0,476.04790205109464,719.0551097816513,778.1520858222822
118.11413465387906,24.488548964158955,0,(control),20,37,1,1,396.1058555278092,512.2059760691287,401.0459850638834
118.12848948975207,24.525910104434754,0,(control),4,32,1,0,431.6412734943311,1097.6131101037045,724.7789723957314
118.13615205482844,24.49531089300903,0,(control),4,57,0,1,308.84217579902804,1108.4197545217844,195.92478496011321
118.14892462886311,24.516195902304883,0,(control),13,18,1,0,411.2458038452828,658.8623485968272,865.7626944297097
118.17942019332487,24.490526685191497,0,(control),6,3,0,0,249.07270259873832,561.2789409852785,740.5379983889117
118.14787192885835,24.525621462485915,0,(control),12,28,0,1,270.5593851726127,966.4114670108517,345.933655236495
118.10061657489487,24.47129398058375,0,(control),23,56,1,1,285.49681893839767,292.6477926567581,175.33444795669132
118.09471978671894,24.442535706572787,0,(control),0,6,0,0,476.191681931264,759.5557460453468,1946.4271287504312
118.08545930863632,24.460213126044763,0,(control),15,44,0,1,203.65967433751345,924.6261598660947,94.47116591301773
118.08301449709248,24.514709814017277,0,(control),11,1,0,0,345.7432919809983,607.5274039890393,1868.8263873276373
118.14549744062131,24.45948620501399,0,(control),0,1,0,0,1475.422748551747,2262.1324816717274,3299.5862666946086
118.10683848996808,24.480153611655624,0,(control),10,36,1,1,630.5789501565987,644.342203177997,233.12839767457518
118.10885382330274,24.43880358500717,0,(control),3,17,0,0,369.4635425046349,451.79645843425783,3037.2936687510783
118.10663182869978,24.534776749637995,0,(control),2,11,0,0,952.766337956057,1105.3079796627258,752.9496062528327
118.17490720552212,24.504336922492612,0,(control),13,10,1,0,206.47079230175902,352.0868319122359,1355.5592846269003
118.12989927867602,24.47822188223491,0,(control),4,39,0,0,524.1139678751521,977.3960378299712,1457.0871951328609
118.11076608207432,24.551777969542137,0,(control),0,11,0,0,739.3127430485155,747.6354706134804,1207.2579211778784
118.14594345134589,24.53931700266506,0,(control),12,1,0,0,582.6171089763337,908.7597578423419,1391.5504214386879
118.0878075808543,24.442958350335832,0,(control),4,42,2,0,268.53877781700567,619.3725821276136,1471.4871003914616
118.11231943791672,24.544342824025765,0,(control),9,6,0,1,1031.0523896534692,1098.5464115341838,382.19886091728773
118.12484088164904,24.4732635912642,0,(control),6,26,0,0,294.6559659500869,1200.9965538149925,1266.0345763688551
118.11622702599205,24.496936264573883,0,(control),9,45,0,0,238.2830469708016,686.8882367918578,616.1676101425013
118.0800187613091,24.46399642726964,0,(control),19,78,0,0,374.5051313633074,609.7895413195312,701.0784295062139
118.0951144963007,24.52540930275231,0,(control),10,19,0,0,380.5779610365693,973.9158117176333,1551.7882518241167
118.10970789628077,24.53639409094168,0,(control),0,7,0,1,1057.637950812565,1364.442772006463,415.0640621418873
118.09211485664225,24.52232693507038,0,(control),20,14,0,0,371.4878245828605,976.3493392899582,1546.3278116762328
118.16864038526606,24.510803084670886,0,(control),1,14,1,0,254.7922232082171,609.4892834095374,1292.5048809454497
118.16457260719154,24.49681855826725,0,(control),4,20,2,0,985.1789244382256,175.3892840966289,1068.6785389475267
118.12840701922799,24.55430058656978,0,(control),2,1,0,0,751.5707853994355,1060.9462738858156,2239.0650954683797
118.1352494436264,24.506584077924487,0,(control),7,22,0,0,516.9226186343518,1368.6533762541892,1271.3224089637865
118.14622649319774,24.505910706996993,0,(control),2,27,0,0,718.5223675241732,1253.7096886657873,1521.436307508268
118.12250135037178,24.524343367844455,0,(control),4,5,0,0,585.9471071708382,1401.050401850733,806.4263451459352
118.1485633485436,24.4763977563207,0,(control),2,13,0,0,629.3889669401557,693.1976438756598,1406.8621270234516
118.10836966048574,24.476279255398047,0,(control),22,56,5,1,446.2764225000563,280.7245532092615,113.48388795082326
118.11037279752793,24.469002267126847,0,(control),19,16,7,1,247.45730349010245,269.16352436104205,216.95993033381941
118.09139034122592,24.483990362448584,0,(control),8,10,0,1,272.0667148734145,601.0756040519079,153.1876011470452
118.07954909239876,24.47861733647733,0,(control),27,30,1,1,246.8746057922019,145.8679725902389,208.27264866159408
118.134673509445,24.504300872045206,0,(control),2,18,1,0,487.02346935535866,1289.6737748551463,1011.837048456479
118.08835523838363,24.446799179028016,0,(control),1,27,0,0,691.8644314957955,1017.1993333918696,1200.4902244633086
118.17729281559626,24.484111038466686,0,(control),18,17,0,1,198.43090868049387,387.94108426422235,219.42446743608696
118.13813429866758,24.482331260687353,0,(control),11,36,0,0,489.26028894647715,977.6394628131563,1085.7976245053662
118.11885776259767,24.499222063812418,0,(control),10,45,4,1,339.1844228711193,333.7286244765106,248.55909491534499
118.08057468998354,24.44555456664988,0,(control),7,41,0,1,405.8835740658276,835.26640710169,886.8124980502217
118.06032726038492,24.44189223234325,0,(control),0,1,0,0,971.9088516016944,857.0425183238574,2087.3695736777745
118.16800665928507,24.51332884373321,0,(control),0,10,1,0,462.53127771963045,826.7651081096675,1152.3758052672922
118.0605938350062,24.451244250326848,0,(control),0,9,0,0,785.3720900837192,764.9365836420899,1678.398156293558
118.15814814498886,24.453547547264094,0,(control),0,7,0,0,1022.4116861795144,2710.8203457181767,3807.3019411572923
118.07187427023548,24.45425647099995,0,(control),11,24,4,0,203.72998101356623,43.78797388038695,546.5542835013364
118.16053987852446,24.448830517659108,0,(control),0,3,0,0,726.4187447018173,3261.830186031613,4261.69673426525
118.10207787386419,24.547061673085693,0,(control),0,2,0,0,1709.8232404534663,1738.148591621494,1165.8553279425137
118.12207939929705,24.546541055865916,0,(control),5,5,1,0,659.4983587605569,798.9161283327718,1204.6605438762897
118.15368913500023,24.477876718883422,0,(control),6,20,5,0,211.1866884224238,154.0262062414224,1213.5854699481479
118.14244669445209,24.48167252050039,0,(control),5,22,0,0,793.7432475433488,1141.7931591895099,1016.3652036258343
118.15514380522282,24.45634733212138,0,(control),0,5,0,0,835.7576124210033,2384.3616999140518,3520.558217069155
118.0831379424414,24.458396156716958,0,(control),18,51,1,1,364.30460103926845,616.2576335990625,133.88204667119328
118.15794143256623,24.537599616807448,0,(control),9,17,1,0,415.02473582526477,383.574379368393,175.7150775503338
118.15000431496658,24.51419737554314,0,(control),12,19,1,0,511.2891404017758,533.8075199977854,1093.3631768350035
118.09462488802691,24.475018517803402,0,(control),9,28,0,0,258.87156301869356,446.23984715108804,508.0136032326023
118.1013833862409,24.470241185335915,0,(control),26,55,1,1,199.3661183656507,419.7030080039902,243.22990971548714
118.10848578059613,24.52924077273992,0,(control),8,14,0,1,322.18522139494564,609.6243694458307,288.0390825776442
118.16991151771533,24.490107406995513,0,(control),15,7,3,1,250.46120910159854,151.92578552627467,251.65812529050285
118.1637078412843,24.481487924122458,0,(control),11,32,0,0,439.50656314525185,949.5718779437613,808.8487263090299
118.09478906482259,24.53608789813578,0,(control),2,4,0,0,978.3720634696298,1591.2591008309296,1747.6896254369758
118.18101758585624,24.51841160804816,0,(control),4,7,1,1,774.4746314422384,944.3606059949286,115.56858395680496
118.09880305073105,24.50356851262551,0,(control),7,27,0,0,1044.6694527752034,1155.0026738197726,578.0995434681997
118.11265364892888,24.432717685139803,0,(control),11,4,0,1,383.6619556100077,356.8002348574644,3813.2621183914684
118.0852356977626,24.496701551277546,0,(control),1,25,0,0,898.4728907441582,989.3861000463073,1339.5693579955337
118.18213170980404,24.513308870009563,0,(control),13,6,1,1,209.1894594628392,467.74219707448884,265.5482617549397
118.16431191980286,24.54036373012568,0,(control),0,14,1,0,737.0486763407563,1066.638781644663,485.2263366988282
118.09529831110933,24.48924546513008,0,(control),25,24,1,1,332.40840715277784,450.41138337572875,396.0810263713784
118.08452505786461,24.500402071118707,0,(control),7,24,0,0,1259.368246678048,1131.2769579453375,1587.228019400539
118.16511395013605,24.461954221119544,0,(control),0,6,0,0,561.7532163731307,2029.1981655582301,2763.692132236943
118.10612454767065,24.537482207205553,0,(control),3,5,0,0,1250.5360985076434,1395.040644372877,631.3169116143179
118.09223296057164,24.43683601210039,0,(control),2,3,0,0,211.77357585938935,286.7926665452012,2283.704385795026
118.10936380398766,24.522684167347656,0,(control),25,12,0,0,472.25235925139424,533.7144882545482,467.5609114471273
118.10607029050233,24.508635389007665,0,(control),11,27,0,0,708.3618041396838,721.1152355362844,533.0322977612983
118.19275650106974,24.494859578964395,0,(control),13,6,0,0,274.2663591787602,1590.3664025407006,461.5451262307386
118.17599250837056,24.476813813010217,0,(control),2,15,0,0,583.2118833810571,879.8257508920914,789.8791114593334
118.13119336512806,24.50886472763525,0,(control),13,26,1,0,513.6007335014591,1057.2563723719827,1167.734623147975
118.17616170615622,24.47906386325768,0,(control),4,21,0,0,455.48596076823065,861.2230728815334,563.5722707160077
118.09360015648922,24.43540197357538,0,(control),2,2,0,0,332.308123685681,478.8423191114011,2493.551301571031
118.11166325584924,24.460517732600728,0,(control),0,7,0,0,1175.8373424438992,1167.6251584248034,1164.7724164904525
118.11629491962955,24.51627333382453,0,(control),35,24,1,2,223.64022780803626,791.4714125892821,198.91614278431683
118.12148005984217,24.544615311229897,0,(control),1,3,0,0,867.8792437716327,965.1717922691922,1034.9791073719396
118.17792537980924,24.469452971060154,0,(control),1,4,1,0,1074.1633188363087,1135.4312022138074,1538.1165969900208
118.11815282045953,24.527440017396945,0,(control),6,5,0,0,796.8533094994773,1284.635714107206,638.1640605289939
118.14882288507506,24.50212713020496,0,(control),2,30,1,0,887.2195285821336,1412.8608611772231,1274.7109680929198
118.09778250877666,24.438107399863537,0,(control),0,6,0,0,258.9272069947471,838.8861790260767,2526.8203100994174
118.13130422089245,24.503877849900263,0,(control),4,16,2,0,423.1713433979513,950.2314873157638,932.3866135258227
118.18070731793308,24.513261764050483,0,(control),17,7,1,1,227.06196749461225,387.36908357223234,374.80950386112767
118.16682018888724,24.53863279637652,0,(control),0,7,0,0,773.8403957717034,1201.9770243982796,464.55015452894105
118.16512193261127,24.516343451557177,0,(control),0,3,0,0,794.0665123753577,859.5959707276727,1224.4541084733762
118.10862220901316,24.525347064066814,0,(control),10,8,1,1,239.5491525458144,398.29451754978805,241.48187381172465
118.10329655589767,24.52032630044622,0,(control),4,24,1,0,443.4074809128741,531.8857923214097,680.8534426563201
118.11030061414813,24.507928390715172,0,(control),7,25,0,0,800.4560105631285,824.4646701624667,689.1179750216078
118.13256044591397,24.529169049883635,0,(control),1,24,2,0,558.6258719896913,646.3733835215497,934.672189177511
118.1228210943962,24.48384081842876,0,(control),7,34,4,0,621.4049855981108,378.4510275030113,507.7270112640417
118.16453109712137,24.451073385306746,0,(control),0,4,0,0,1193.6476416865053,3115.151760630324,3867.356011885043
118.12378057688538,24.55377949876221,0,(control),9,6,0,0,294.00817362169266,589.4746979469418,1868.7020087981577
118.12181475863743,24.510430580727757,0,(control),12,44,2,1,399.17046171741794,376.6813181452346,350.0425637423518
118.15797985818664,24.472067501782547,0,(control),1,17,0,0,669.4886846601815,702.1236377703315,1759.6150378104846
118.17657466194558,24.539736787913096,0,(control),1,0,0,0,1036.4864900242087,918.2100239531167,1410.984444500234
118.08763565931132,24.489553731832935,0,(control),8,18,1,0,335.2193648011201,326.88196438962893,713.9749619867306
118.09831161772318,24.53302691536446,0,(control),7,15,0,0,549.0988658388914,1104.8132423659845,1398.453514098568
118.10476199739882,24.484385450588675,0,(control),3,12,0,0,706.8576806887123,704.2278300563003,386.2543403442488
118.16473374627796,24.541916264273386,0,(control),0,10,1,0,907.587142739372,1206.4737769779074,661.5522696099493
118.13129180459741,24.434614259808516,0,(control),0,3,0,0,1345.7854831351053,1170.4851469735588,4567.911559624987
118.078587475917,24.49059004894572,0,(control),3,34,0,0,605.9283793971724,828.6230520720782,680.1740115505022
118.15275465118242,24.51951540065575,0,(control),9,14,1,0,465.617884921882,462.6600200114682,618.6918298767853
118.11825904530323,24.43856219238204,0,(control),4,31,0,1,689.8544512023943,704.0226831747667,3604.7349621817943
118.14486253998004,24.517668286537873,0,(control),8,15,0,0,286.83101329352877,1099.162697516624,458.0933792434923
118.15560409958714,24.52008527166525,0,(control),6,20,1,0,253.34779370054204,189.99373513485673,684.7440586999749
118.16692895303292,24.543457428857057,0,(control),0,6,0,0,1168.592030090336,1486.4061365252203,907.0357870292297
118.1092975716595,24.535480168681556,0,(control),1,9,0,0,960.1785966571651,1255.0384094012427,522.9862948176232
118.12689649566126,24.511148361741398,0,(control),16,31,1,0,227.7762968143283,894.6486533568608,852.3551396225664
118.15907771626131,24.49049166355982,0,(control),4,15,2,1,861.7661213463668,725.18786343151,198.1249553333352
118.14296379848102,24.521893461463232,0,(control),3,16,0,1,783.1985501697643,850.1698830991618,29.721727220077483
118.09654802885866,24.485437283593008,0,(control),17,9,0,1,443.47264900325956,724.4645836390146,422.3960948397677
118.12475988042036,24.522753915631817,0,(control),13,11,0,0,302.4625809666434,1537.8063140230513,703.2812295597982
118.084385936189,24.453456689702204,0,(control),10,34,0,0,658.4339936359371,666.3781762989411,444.49625885598783
118.15877037136543,24.465910036781302,0,(control),0,11,0,0,368.11586192538397,1373.6614220358629,2437.1069251941894
118.08283835171213,24.49355762147078,0,(control),0,19,0,0,911.6251774829924,934.1277219370663,1207.9620012436721
118.10891602139291,24.53747764508025,0,(control),1,6,0,1,1184.3363704015712,1451.0298534471317,381.7844734641811
118.15987242583478,24.487143437003024,0,(control),2,25,0,1,851.0345613974413,896.1395584829334,104.31569881115674
118.14764010723738,24.543074103950605,0,(control),4,1,0,0,533.8639133427663,699.306146440142,1382.244538578614
118.1560234884388,24.543023949693612,0,(control),2,9,1,0,499.08029935662483,911.9843950358403,762.2099462898706
118.12727407842428,24.492963998844843,0,(control),21,39,2,1,279.810407541618,506.39103716144587,331.1191113436828
118.13259215941676,24.514457048927383,0,(control),16,19,1,0,307.69261210676746,1547.1438330287951,640.9046099460609
118.1043827858125,24.519830233009465,0,(control),10,26,0,0,451.291920988804,568.0437003914175,606.1350482490966
118.16124418755872,24.48275573774793,0,(control),2,35,0,0,708.5940327822661,815.9890494996504,604.8319395124429
118.13389072901562,24.507492432392333,0,(control),15,23,1,0,687.3588380373018,1256.5290609880262,1314.8013768966232
118.0899979849764,24.51332337745851,0,(control),36,18,1,0,203.14862680556493,271.10764052702456,1148.4118052060114
118.14478074386368,24.5246282458976,0,(control),9,26,0,1,553.6275352293974,740.6442982661263,365.24527362176354
118.10736144976076,24.51456064758193,0,(control),25,38,0,1,373.27604270275896,594.0812888872224,235.06998631724795
118.18076775859815,24.481595337520748,0,(control),5,16,0,1,297.0549057616121,444.30410897296866,201.0350359592853
118.093407899005,24.47273892028987,0,(control),9,54,0,0,240.9194590459256,468.86548681858153,495.6856404547727
118.15296275011734,24.48556105259568,0,(control),6,15,3,0,376.23999707880233,352.71642867915364,545.6403205410483
118.1155868862829,24.54237253727109,0,(control),7,5,0,1,1098.582895048969,1176.7951954694547,403.4570065696349
118.13730657483336,24.48779006922712,0,(control),14,23,0,0,362.47816523941316,747.06691789676,570.0307137164762
118.14683210616668,24.495522467328293,0,(control),6,31,0,0,545.3204943001458,913.8651691315632,587.1655593883318
118.10078762369857,24.463366688893043,0,(control),9,64,0,0,530.7071520727901,1044.8849084176718,518.5634906094226
118.10490946166604,24.506424877715848,0,(control),6,17,0,0,822.6866560477554,872.0268268276552,471.970135277475
118.16803448332772,24.458441151589916,0,(control),0,7,0,0,972.7713909890327,2514.5804323072134,2977.6312101811327
118.08465962128592,24.494323383055686,0,(control),1,17,0,0,791.0500271940864,831.9069373458856,1309.6498631678003
118.1516359311084,24.478106445523444,0,(control),5,19,5,0,272.27594982432373,362.9945582261332,1240.8786128576207
118.15364398182938,24.483894903971382,0,(control),8,16,1,0,436.7993665635039,547.1453953923686,634.888084469367
118.15102985914365,24.49738306034514,0,(control),8,19,1,0,933.2129334567662,1010.3479213012869,815.2901112577536
118.1490624478463,24.490288643348386,0,(control),5,8,3,1,281.0851728129255,306.12374580000727,19.388892186137685
118.16475911022565,24.47715309295421,0,(control),8,32,0,0,560.9038763706398,971.2383098297844,1158.5942716142542
118.1231357992079,24.52166555423061,0,(control),17,5,0,0,367.7352449589121,1448.4004890438061,528.5936328183775
118.08628575645692,24.46565165366163,0,(control),21,61,3,0,338.1819248432144,587.6463197325952,702.5020508643761
118.10829212557985,24.514829696722444,0,(control),29,39,0,1,332.14563008564517,692.1153987711525,332.1862077374129
118.14334111544186,24.523520162398572,0,(control),5,18,0,1,707.6307595301521,721.0046943160054,186.46254267822346
118.1289059484478,24.42825054943201,0,(control),0,0,0,0,872.4437339997322,658.7251785302213,5102.509583814876
118.08769942658431,24.4958386275514,0,(control),1,16,0,0,661.1898210756624,781.8710368602405,1072.329324119711
118.17427344472381,24.469090121881084,0,(control),0,8,1,0,750.0204537130985,1428.6258116648557,1651.6220746910615
118.16004506517994,24.532727236782367,0,(control),29,22,1,1,222.02677925898894,494.09639545544115,192.498737830756
118.11863211692942,24.44136131723724,0,(control),4,29,0,1,676.619447323302,1012.7962001091529,3390.185052905703
118.14056155687722,24.539346061691138,0,(control),6,0,0,0,363.04889120079133,823.8306743704011,1811.5078535264838
118.17830639961868,24.520407660002675,0,(control),4,8,1,1,987.2157210933651,1150.7698587735117,51.45083642223608
118.11826812649414,24.48324626317395,0,(control),19,37,6,1,295.51976302043204,243.50230063982207,236.37383078124697
118.15001639490993,24.49297584866563,0,(control),6,8,0,1,516.4803767165213,533.9754837241533,326.2548152152278
118.11571747529717,24.544452767035594,0,(control),5,6,0,0,872.1730625783277,949.6214884517858,554.7337285570156
118.15631228274952,24.5365678985305,0,(control),14,14,1,0,453.0668619714523,205.41942636317881,311.51467374621313
118.15628955475047,24.45040111678978,0,(control),0,8,0,0,689.9623900560157,3044.803479705764,4165.04152220527
118.1529779697545,24.51208945167643,0,(control),10,14,3,0,294.30797606419924,299.26142152979236,1432.0151215098977
118.13580039566249,24.561321539638342,0,(control),0,0,0,0,1750.8298852194562,1738.2599796643487,3316.1421913867653
118.18328697491448,24.507119059346735,0,(control),10,12,1,0,459.72236193576407,526.2319283434068,550.1510416101696
118.10412140598471,24.50835185131717,0,(control),12,22,0,1,599.603410090638,644.4281181734844,335.37907888113
118.12125758996426,24.48809729741253,0,(control),27,44,3,1,313.7635103990781,168.75779599648718,283.1304328243126
118.12800800241213,24.531244797577337,0,(control),5,17,0,0,207.292285308261,628.9947974412362,1263.8280383505632
118.17906657911476,24.464519988577056,0,(control),0,8,0,0,1436.534758318323,1496.1659077589525,2078.5097725416344
118.0960783420972,24.539180998625458,0,(control),5,0,0,0,1260.3569841548017,1802.4110578097825,1549.1814038753294
118.12832463812198,24.51024239237763,0,(control),18,28,1,0,249.15923561022873,911.2266751985034,977.5253726809788
118.15917846649602,24.546888601663795,0,(control),0,3,1,0,1021.1077861378676,1384.4519725454852,1087.92998567645
118.15564143304844,24.50693635797421,0,(control),2,14,0,0,520.2338989000874,699.784614346054,1970.1177714584892
118.11144952219348,24.461838644916263,0,(control),0,9,0,0,1028.564574792561,1021.4120583508272,1016.9086363533681
118.11089627346584,24.529772361815123,0,(control),4,14,0,1,327.9476594098596,822.9608102865077,169.08029795856592
118.15932640746604,24.528311597496348,0,(control),30,21,0,0,231.59902822668005,805.3155934098362,632.1855341549407
118.10243604027492,24.52900078207258,0,(control),5,22,0,0,370.5756107985255,504.41072951565377,836.5101655572757
118.15376938336591,24.473973339136148,0,(control),2,16,4,0,466.20311305079474,456.4052869267108,1623.9669104086636
118.08844062613804,24.43695245592111,0,(control),7,18,3,1,399.8957280541345,130.89700756628523,2072.7685772693085
118.15676948145936,24.495053525815234,0,(control),0,5,1,0,949.004162586602,659.0966547063728,697.7028678586101
118.07634219188296,24.467768154066267,0,(control),21,60,2,0,291.6503115709664,285.77371162095307,1260.776720986334
118.12488299396881,24.506795124480433,0,(control),15,39,6,0,296.3329277385749,395.5645722516424,576.0498045986113
118.10094883226779,24.53563956398781,0,(control),6,12,0,0,860.1079311273184,1243.6188169792558,1188.6851119985315
118.17409859073584,24.48514125382565,0,(control),28,18,1,0,205.2599544996245,298.10166922791905,476.1732493562737
118.08403442898187,24.49714570708518,0,(control),3,30,0,0,1021.2842130565863,1101.9871366136383,1470.7609861277854
118.1706307654135,24.496749328742276,0,(control),2,16,1,0,484.1239411413321,758.0350663480255,983.3905711404689
118.1484186901331,24.491935940469226,0,(control),6,9,1,1,466.68965644214256,490.2501330535281,167.73139878124647
118.16378313820124,24.54379186902437,0,(control),0,7,1,0,1061.3733421143052,1288.3504261775138,842.2989762735382
118.1524162502798,24.44642080682855,0,(control),0,6,0,0,391.99481031802827,3495.088613243857,4647.127593401351
118.11178213456691,24.531070776804672,0,(control),0,12,0,1,489.5406854171987,985.8675129899698,290.85721866882994
118.10402014765512,24.544264708301558,0,(control),0,0,0,0,1661.9757365245418,1705.5699274734036,832.5762289309095
118.19454871644047,24.503968294476508,0,(control),0,1,0,0,723.3739767444434,1694.9570286282972,619.5032576595987
118.14680270160515,24.499484106283877,0,(control),5,30,0,0,558.9608714432801,1317.5313984983227,917.9201277581889
118.1437896604631,24.50545214252606,0,(control),2,25,0,0,468.503596134267,1479.5513094110845,1407.801025743913
118.09844061667899,24.536932894854175,0,(control),4,5,0,0,979.4188058979229,1471.253622114648,1366.7718284018792
118.13405927087616,24.430654061878684,0,(control),0,1,0,0,1429.2641929673282,1219.9634785957328,5087.253097075333
118.1793334564754,24.49320171215636,0,(control),3,0,0,0,410.05986639193077,853.2263160851808,907.6402032759241
