id,name,type,typecode,address,adname,longitude,latitude,location,lon_wgs84,lat_wgs84
B025004240,碧湖豪庭,商务住宅;住宅区;住宅小区,120302,湖明路146-156号,思明区,118.11651,24.484441,"118.116510,24.484441",118.111551276659,24.487093912330167
B0FFFAL8SM,嘉莲大厦,商务住宅;住宅区;住宅小区,120302,嘉禾路166-176号,思明区,118.126814,24.486856,"118.126814,24.486856",118.121870547588,24.48951900457465
B0250043HL,松柏别墅,商务住宅;住宅区;别墅,120301,松柏路7-63号,思明区,118.119481,24.491483,"118.119481,24.491483",118.1145258010706,24.49413939420596
B0HK2AXNTN,宝龙中心1期,商务住宅;住宅区;住宅小区,120302,嘉禾路297号(吕厝地铁站10号口步行170米),思明区,118.126709,24.488134,"118.126709,24.488134",118.12176527845054,24.49079708148969
B0KGSUOV6K,华能花园,商务住宅;住宅区;住宅小区,120302,湖明路130-134号,思明区,118.116904,24.484016,"118.116904,24.484016",118.11194582107473,24.486669147464596
B0MDOSVF2R,祥云荟,商务住宅;住宅区;住宅小区,120302,嘉禾路162-127号,思明区,118.126299,24.486076,"118.126299,24.486076",118.12135473707417,24.488738312241342
B0250043UW,嘉莲花园,商务住宅;住宅区;住宅小区,120302,嘉莲里1号-58号(莲花路口地铁站4号口步行240米),思明区,118.126887,24.485851,"118.126887,24.485851",118.12194374328638,24.488513932477886
B025003ZZ9,金同花园,商务住宅;住宅区;住宅小区,120302,筼筜街道育秀社区莲岳路175-177号,思明区,118.116107,24.489234,"118.116107,24.489234",118.111147413166,24.491887342659194
B0FFF5KDAV,五金宿舍,商务住宅;住宅区;宿舍,120303,湖明路120-126号,思明区,118.117025,24.48369,"118.117025,24.483690",118.112067003592,24.486343190372395
B0FFFWD2OK,莲坂新村小区(三区),商务住宅;住宅区;住宅小区,120302,莲景路23-85号,思明区,118.116815,24.483305,"118.116815,24.483305",118.11185675553094,24.48595796811069
B02500T4NF,莲北小区,商务住宅;住宅区;住宅小区,120302,莲滨里9-27号(育秀东路地铁站5号口步行120米),思明区,118.11587,24.486632,"118.115870,24.486632",118.11091029809802,24.48928477320917
B02500404V,市建宿舍,商务住宅;住宅区;宿舍,120303,莲景路84-86号(莲花路口地铁站1A口步行370米),思明区,118.119663,24.482,"118.119663,24.482000",118.11470874073537,24.484655103005682
B0250041SW,福建省发改委宿舍,商务住宅;住宅区;宿舍,120303,莲景路80-82号(莲花路口地铁站1A口步行370米),思明区,118.11914,24.48213,"118.119140,24.482130",118.11418499238798,24.48478467139404
B0LD4OT5XM,莲花小苑,商务住宅;住宅区;住宅小区,120302,莲花北路与嘉莲里交叉口西北60米,思明区,118.126359,24.485378,"118.126359,24.485378",118.12141488762705,24.48804027115398
B0FFGJY3MZ,宝龙中心,商务住宅;住宅区;住宅小区,120302,嘉禾路301-303号,思明区,118.126914,24.488454,"118.126914,24.488454",118.12197060225819,24.491117359675886
B0250041BV,汇成公寓,商务住宅;住宅区;住宅小区,120302,屿后南里88-90号,思明区,118.12236,24.491862,"118.122360,24.491862",118.11740901339428,24.494521096375266
B0FFF5NO6F,宏益大厦,商务住宅;住宅区;住宅小区,120302,湖滨北路231-233号,思明区,118.126408,24.489646,"118.126408,24.489646",118.12146366347592,24.492308974606658
B0H3OH1ZLW,盈翠花园,商务住宅;住宅区;住宅小区,120302,盈翠里8号之1-10,思明区,118.125734,24.483456,"118.125734,24.483456",118.12078898538446,24.48611728824012
B0250043QP,莲坂新村小区,商务住宅;住宅区;住宅小区,120302,莲景一里1-33号,思明区,118.116807,24.483282,"118.116807,24.483282",118.11184874671555,24.48593495837172
B0J6YBW7WH,厦门中药厂宿舍,商务住宅;住宅区;宿舍,120303,盈翠里8号,思明区,118.125825,24.483675,"118.125825,24.483675",118.12088012024387,24.48633642129222
B0FFFS6Z2M,莲坂新村小区二区,商务住宅;住宅区;住宅小区,120302,莲景路62-68号(莲花路口地铁站1A口步行450米),思明区,118.117921,24.482013,"118.117921,24.482013",118.11296432072074,24.48466663829554
B0FFH1COQN,宝龙中心2期,商务住宅;住宅区;住宅小区,120302,嘉禾路301-303号(吕厝地铁站10号口旁),思明区,118.127172,24.488856,"118.127172,24.488856",118.12222901194481,24.491519711474
B0250042LH,槟东公寓,商务住宅;住宅区;住宅小区,120302,湖明路104-106号,思明区,118.117369,24.482412,"118.117369,24.482412",118.11241155098024,24.48506525969935
B025004086,涵光路11-16号小区,商务住宅;住宅区;住宅小区,120302,涵光路11号(莲花路口地铁站2号口步行320米),思明区,118.122765,24.481393,"118.122765,24.481393",118.11781538712255,24.484050890668442
B0250040Q3,永升花园,商务住宅;住宅区;住宅小区,120302,松柏路108号(吕厝地铁站3号口步行190米),思明区,118.126227,24.490759,"118.126227,24.490759",118.12128228059152,24.49342194107429
B02500Q8R5,松柏公寓小区,商务住宅;住宅区;住宅小区,120302,屿后南路384-385号附近,思明区,118.121238,24.492857,"118.121238,24.492857",118.11628525144847,24.49551517665429
B025004082,金鹭园,商务住宅;住宅区;住宅小区,120302,涵光路1-4号,思明区,118.123955,24.481683,"118.123955,24.481683",118.11900722950796,24.484342132322663
B0250041N7,厦门市税务局职工宿舍,商务住宅;住宅区;宿舍,120303,屿后南里100号,思明区,118.123519,24.492295,"118.123519,24.492295",118.11856977878699,24.494955308156317
B0MDLXLTVS,松柏税务局宿舍,商务住宅;住宅区;宿舍,120303,松柏路与长青路交叉口东北100米,思明区,118.122525,24.492225,"118.122525,24.492225",118.11757423997938,24.49488431055496
B0250046H8,住总佳苑,商务住宅;住宅区;住宅小区,120302,育秀里190-1(育秀东路地铁站5号口步行210米),思明区,118.114561,24.487483,"118.114561,24.487483",118.10959961055597,24.490134976967205
B02500QEDC,新景中心二期,商务住宅;住宅区;住宅小区,120302,嘉莲街道莲兴路59号1301室,思明区,118.119155,24.480783,"118.119155,24.480783",118.11420011018694,24.483437471399846
B0250043TM,海鸿花园,商务住宅;住宅区;住宅小区,120302,体育路167-193号,思明区,118.115563,24.490398,"118.115563,24.490398",118.11060263953617,24.49305111935028
B0FFHDJNMU,屿后里小区南区,商务住宅;住宅区;住宅小区,120302,屿后南路与屿浦路交叉口东南60米,思明区,118.124307,24.492462,"118.124307,24.492462",118.119359016947,24.495123139620024
B0250040SD,锦绣广场,商务住宅;住宅区;住宅小区,120302,嘉禾路湖滨北路243-275号,思明区,118.127288,24.490127,"118.127288,24.490127",118.12234511867291,24.49279103394995
B025004085,涵光路17-19号小区,商务住宅;住宅区;住宅小区,120302,涵光路17-19号(莲花路口地铁站2号口步行300米),思明区,118.122979,24.480976,"118.122979,24.480976",118.11802974820164,24.483634036120833
B0L1KNU8SX,育秀里东区,商务住宅;住宅区;住宅小区,120302,育秀东路与湖滨北路交叉口北80米,思明区,118.114832,24.486714,"118.114832,24.486714",118.10987099665519,24.489366045985758
B0250040D1,盈翠里1-8号小区,商务住宅;住宅区;住宅小区,120302,盈翠里8号(莲花路口地铁站4号口步行380米),思明区,118.126223,24.482627,"118.126223,24.482627",118.12127885749959,24.485288693214947
B025003PLN,莲岳里,商务住宅;住宅区;住宅小区,120302,松柏路63号附近,思明区,118.117283,24.492394,"118.117283,24.492394",118.11232471929137,24.495048711509934
B0MB31GG1Z,金桂芳湶,商务住宅;住宅区;住宅小区,120302,屿后南路与长青路交叉口西80米,思明区,118.120675,24.492625,"118.120675,24.492625",118.11572143815742,24.495282624277618
B0FFL6KTEJ,新华书店宿舍楼,商务住宅;住宅区;宿舍,120303,涵光路与嘉禾路辅路交叉口东80米,思明区,118.122646,24.48102,"118.122646,24.481020",118.11769623050927,24.48367771475674
B0250042LU,玉荷里33-34号小区,商务住宅;住宅区;住宅小区,120302,玉荷里33-34号(莲花路口地铁站2号口步行310米),思明区,118.124242,24.480971,"118.124242,24.480971",118.11929473787546,24.483630315433302
B0250041GV,莲兴社区,商务住宅;住宅区;住宅小区,120302,湖明路74号,思明区,118.117684,24.481502,"118.117684,24.481502",118.11272703774092,24.484155366824094
B0FFG1YGGY,红梅楼,商务住宅;住宅区;住宅小区|商务住宅;楼宇;楼宇相关,120302|120200,涵光路与涵光巷交叉口西20米,思明区,118.124075,24.481375,"118.124075,24.481375",118.11912744243479,24.48403420697467
B02500QEHK,敬慈楼,商务住宅;住宅区;住宅小区,120302,屿后南里238-239号,思明区,118.121891,24.493358,"118.121891,24.493358",118.11693919344286,24.496016865378255
B0MGDPOQAE,湖明路116号,商务住宅;住宅区;住宅小区,120302,湖明路与莲景路交叉口东南80米,思明区,118.116635,24.48218,"118.116635,24.482180",118.1116766014739,24.484832654064878
B0FFGO139O,香莲里,商务住宅;住宅区;住宅小区,120302,香莲路与嘉莲路交汇处(吕厝地铁站12号口步行320米),思明区,118.128677,24.487194,"118.128677,24.487194",118.12373673557452,24.489859200189834
B0FFHNJVDI,新中林大酒店-员工宿舍区,商务住宅;住宅区;宿舍,120303,玉荷路与涵光路交叉口北60米,思明区,118.124909,24.481499,"118.124909,24.481499",118.11996277440747,24.484159096961367
B025003Z9R,毅宏花园,商务住宅;住宅区;住宅小区,120302,屿后南里416-419号,思明区,118.120732,24.493767,"118.120732,24.493767",118.11577843957792,24.496424843650033
