lon_wgs84,lat_wgs84,case,pred_proba,pearson_residual
118.09561680436344,24.464120109977134,1,0.06253288852548497,3.8718968175307844
118.07422218330612,24.465987337283643,1,0.4335761521933579,1.1429785272249753
118.11831881376408,24.488989158674077,1,0.4569977688958955,1.090043343335242
118.1256938288022,24.49548640824179,1,0.6273867408109626,0.770657633293185
118.09685386570727,24.473876958139066,1,0.24661089727266675,1.7478474907962205
118.07396052182352,24.46296002576291,1,0.37361669832549516,1.2948126887692162
118.0715992583575,24.456078936613626,1,0.3104571980190435,1.4903207487712895
118.07700583692254,24.45582931261105,1,0.6751781003903448,0.6936070156097844
118.10928693039772,24.494351398843445,1,0.4513131190547002,1.1026135092513296
118.0718209427058,24.486488902965103,1,0.1552049732529136,2.3330436141690205
118.08070217048504,24.467320006673912,1,0.35993315396675996,1.333526775457559
118.07167152041032,24.49355212172445,1,0.2044010476080594,1.9729021342732296
118.1060484011212,24.492468156185396,1,0.27545761531216456,1.6218269258636124
118.11717426483136,24.486032579199943,1,0.5312073960047925,0.9394167924835666
118.0745461749342,24.46408872925593,1,0.41291912855684787,1.1923848901892362
118.10540109936784,24.47330276288449,1,0.6943141186084454,0.6635286688451816
118.09757045453364,24.47228581495695,1,0.35433067658452466,1.349897210054423
118.12656563014562,24.52057888292786,1,0.07595261584194933,3.4879941919773794
118.09159889120076,24.49105146041494,1,0.2513549835311073,1.7258149184724074
118.11717226243952,24.486023575870867,1,0.5314433277702775,0.9389718745758349
118.08559553517507,24.516752245150823,1,0.2580684709164652,1.6955649846894634
118.13601703637342,24.49809706789968,1,0.05126042713586565,4.30211878616487
118.0796480397082,24.457609883151523,1,0.5429620260920929,0.917469032825387
118.12540971692958,24.47587298738508,1,0.047375616387912475,4.484183848621169
118.0871347499054,24.46122827224986,1,0.11256389891207128,2.807818183572995
118.10419822691136,24.52424449588279,1,0.2442261313170244,1.7591378411894845
118.11416774724492,24.51573406264058,1,0.40914533813941584,1.2017151315292138
118.1129907584999,24.479061761751407,1,0.5472526814916261,0.9095655317392387
118.07792469185944,24.454067337711805,1,0.48639125719220655,1.0275981741397036
118.07611307405826,24.456757149245227,1,0.5708159132302503,0.8671091508761913
118.10826303649964,24.51782894297668,1,0.31700000105550696,1.467846763796687
118.09940361368425,24.488471850738275,1,0.30147555344021576,1.5221755942100557
118.19045065080306,24.48835586129374,1,0.5836291454795322,0.8446400590855511
118.06867397811494,24.458799458924773,1,0.24613419174918968,1.7500926833610633
118.11210795359491,24.473851199526525,1,0.5154907719077666,0.9694838503621943
118.11622688114798,24.48552760616586,1,0.4638753550610616,1.0750588431330155
118.10106293404942,24.474697143347804,1,0.12271276597494546,2.6737822272811678
118.1154559654314,24.4825404298245,1,0.5739311497099199,0.8616085380695386
118.08962002054643,24.46576455062335,1,0.16858444497755704,2.2207533326254305
118.07384846639518,24.464464389904855,1,0.43900410437115495,1.1304348858995603
118.12227021078095,24.503681521083717,1,0.5183901714606755,0.9638718375584754
118.0679643768207,24.460585573591057,1,0.13207519582981184,2.5634828624420773
118.111773884852,24.44079986598817,1,0.08432256941601371,3.295333240526647
118.10832161346484,24.49682613439636,1,0.3902031820598501,1.2501069612060935
118.10900528055944,24.470853464530254,1,0.7180441407458495,0.6266354940186233
118.08410804107756,24.43881601381482,1,0.2479317088084903,1.7416568904396674
118.08734591032632,24.51512551710335,1,0.5241213009845059,0.9528668706494314
118.06738574127672,24.447831852817327,1,0.08483067654227633,3.2845377807607696
118.0916703893796,24.51231145164989,1,0.6728655937062012,0.6972667419732878
118.1034403874109,24.470108286494423,1,0.4143584074047787,1.1888522358857398
118.0807178801519,24.471326688087164,1,0.22301029201770367,1.8665738614365677
118.11539128849626,24.476726427695535,1,0.7015752232664939,0.6521992833191054
118.07538870127462,24.45186280174748,1,0.18276153378665974,2.1146183811712955
118.09840274694815,24.49021487023244,1,0.31990892827400286,1.4580430808144351
118.09224360997932,24.47084217017431,1,0.08613928396383731,3.2571621223088867
118.08142116995134,24.480043755431215,1,0.2295312878331841,1.832131142564299
118.0951117682034,24.51619598298745,1,0.4907727124946421,1.0186280475408749
118.1516476057078,24.52845212213155,1,0.9190600674501619,0.296762807283032
118.1774921510541,24.511524198433076,1,0.461234012979146,1.080785282516089
118.1817585759033,24.511450978929393,1,0.3661721558153227,1.3156579625776728
118.1245700227932,24.492452585063297,1,0.5805733125520236,0.8499619729735601
118.16803569688996,24.48123506679254,1,0.30466647842367695,1.5107209335828913
118.07009920272458,24.455882402643372,1,0.2965784269269569,1.5400614964594448
118.18594796622952,24.477643426840256,1,0.5265645009429339,0.9482101959352055
118.10995432130478,24.472331358125366,1,0.7173752239561293,0.6276708053739436
118.13476029320758,24.48549128227548,1,0.18227568485448212,2.1180640381101514
118.09089676923692,24.489046214935076,1,0.31135499565250113,1.4872013859920559
118.11321920733089,24.47712763074507,1,0.7501685090132265,0.5770908325788005
118.11304973599684,24.480489041108463,1,0.4728405788704533,1.0558776958784712
118.13942125440812,24.50005164184388,1,0.03126915180116117,5.566004003526497
118.13455865200552,24.516574386190477,1,0.08957469814245986,3.188081996180781
118.12022692404,24.502017043905752,1,0.519665000384549,0.9614138680265816
118.13698516787726,24.53913365997804,1,0.11009359341707742,2.843093504174694
118.08255579630811,24.44236940537048,1,0.14183266836621583,2.4597889838968903
118.08889657050985,24.483080573809534,1,0.09738984965480872,3.0443407351705076
118.16988808734484,24.48494715120981,1,0.5665654821888167,0.8746548153410547
118.07385134474302,24.493930181284412,1,0.14338756583437393,2.4441983184018428
118.11773457945868,24.479631103147383,1,0.5140836876489872,0.972218380764937
118.12770809651153,24.501934891329764,1,0.1560965987064251,2.3251428970728605
118.1007879637974,24.512825719195767,1,0.42262241537072365,1.1688363134248803
118.18565835508348,24.490810999806623,1,0.2044478379109479,1.9726183515745475
118.15169841414226,24.53286871218613,1,0.8825480370337785,0.36480515201762015
118.15340532680447,24.479956573455723,1,0.20247857014286813,1.984639579376227
118.13554445208533,24.478285300508414,1,0.051970277145735176,4.271038245819301
118.10009208015136,24.433747186984327,1,0.07788483706104317,3.440853037974359
118.11521106197073,24.518072267384785,1,0.5923819771965797,0.8295179163149328
118.17033571748456,24.47777984210361,1,0.12277571082301143,2.6730008416461044
118.1392588376649,24.528894093178497,1,0.17392476898671086,2.1793605372936304
118.11805988687814,24.55203163869482,1,0.298475185830941,1.5330891253228525
118.14543043988743,24.53407685548992,1,0.1593901234273633,2.2965004809591516
118.17962652659722,24.50957185892747,1,0.5426395965061702,0.9180652321112532
118.1870586093868,24.47713927956801,1,0.5376119668453981,0.9274037107660279
118.13946507230638,24.50395526096535,1,0.036571164260420855,5.1326355434277655
118.14505191598178,24.515083954156232,1,0.07869706724834982,3.421542609550314
118.10031274557012,24.468730887561588,1,0.29059011988478584,1.5624574325114005
118.15155344293736,24.527538847641143,1,0.855949760748677,0.4102351362427846
118.12816023110054,24.498024923385632,1,0.23247653934769733,1.8170055908145848
118.15583904640852,24.511630669386356,1,0.21829969736520657,1.892315615598684
118.1418207957599,24.497317127813503,1,0.043550527706732414,4.686345514343127
118.09891339373148,24.52809905555969,1,0.083306329639349,3.31721114679167
118.15089263437768,24.48838138007188,1,0.16262788030918748,2.269142383658198
118.120316384157,24.427779035750586,1,0.1062708695369283,2.8999855892572164
118.15576928034451,24.477764534356822,1,0.25089814102696795,1.7279123776482301
118.16671538783604,24.509322711624872,1,0.07045217168936445,3.632358271754611
118.15284651720825,24.52843328063085,1,0.9449520383862638,0.24136024493994518
118.16784283439108,24.472441250360102,1,0.03865283450575101,4.987115786726057
118.10675770270204,24.471054118111528,1,0.7580052210898035,0.5650240054514284
118.15604629614714,24.529371229064452,1,0.9527765484601571,0.22262981923236919
118.09576672790573,24.52202477027755,1,0.1276717722406699,2.61392137141943
118.11723153267754,24.511397283415455,1,0.18678689845833515,2.0865508736810727
118.12613865844014,24.50921188867173,1,0.14977093151744467,2.3826168511242907
118.18689511976235,24.478659245251823,1,0.49918001964592434,1.0016413076517436
118.18973999632335,24.48879973146546,1,0.6616312770565803,0.715133450142588
118.16051702922655,24.534685124795327,1,0.2189270018119916,1.8888442459338588
118.09343648400048,24.43839910521641,1,0.09376199922223663,3.1089068169604523
118.16813041796296,24.488539395058876,1,0.3108130530614928,1.4890829706963458
118.08815344378117,24.440554095057635,1,0.1500308454590759,2.3801882360908535
118.15430375825665,24.53291243401248,1,0.9633721949952382,0.1949882282006449
118.1119731346876,24.440948048541895,1,0.08250869761198591,3.334656559506734
118.11394882919248,24.496403233899738,1,0.13973708044584265,2.481188554940332
118.08554882241413,24.47101947081254,1,0.3186701818817733,1.4622040548603326
118.12120649573852,24.474691896645073,1,0.07224409535872575,3.58356828957762
118.17311637240022,24.482088765273716,1,0.29390632419691315,1.549982144657889
118.14065158556868,24.5335938543192,1,0.0823971538968141,3.3371157487254743
118.14987506800466,24.532230387542487,1,0.7648665589466496,0.5544525217997994
118.12740804805836,24.536627802673543,1,0.15648548643435609,2.3217168196552036
118.17992204178655,24.484163695006533,1,0.18352794449819748,2.1092087402739392
118.17608150369432,24.48551883912804,1,0.42525765965291257,1.1625470103782252
118.12268859849397,24.49429965002008,1,0.6467385834351367,0.7390668407919737
118.15776652069115,24.52984046063014,1,0.8491040199230243,0.4215590203535971
118.15202166118505,24.54039509993039,1,0.08959237982683403,3.1877364299728392
118.17529098931378,24.493366570250885,1,0.09731760604071012,3.0455923820723516
118.12126802302092,24.55245003212232,1,0.3447113902908777,1.3787594195698454
118.18209204872826,24.5303208902891,1,0.4411284043433522,1.1255725864021664
118.09747701237588,24.435785973738582,1,0.07249329641338953,3.576923108143392
118.15278823771972,24.53036639591598,1,0.9831446076906921,0.13093650120128325
118.17801963868442,24.508849815488222,1,0.5409367355301654,0.9212193092842874
118.17453598744818,24.50928641468043,1,0.5485948208039763,0.9071047001331207
118.11037348124614,24.435482758284188,1,0.2632561161177102,1.6728963543618185
118.12706491147296,24.52958358329941,1,0.07519986689936284,3.5068355931104853
118.19194282806392,24.491180779349257,1,0.32316271258207097,1.447209869774068
118.11031284879591,24.526859406764764,1,0.10573813826915204,2.9081481361109964
118.19044508947768,24.49614802255861,1,0.19345740133103945,2.0418365809832277
118.18186339731923,24.531724636394216,1,0.47439089524783906,1.0525997612575877
118.19141802341753,24.485815083631092,1,0.42168809683222,1.1710768464833858
118.15544385925244,24.444218884730724,1,0.005391198689630914,13.582617793771435
