lon_wgs84,lat_wgs84,case,intercept,local_condition_number,coef_office_count,tval_office_count,vif_office_count,coef_residential_count,tval_residential_count,vif_residential_count,coef_mall_count,tval_mall_count,vif_mall_count,coef_metro_station_count,tval_metro_station_count,vif_metro_station_count,coef_dist_to_nearest_luckin,tval_dist_to_nearest_luckin,vif_dist_to_nearest_luckin,coef_dist_to_nearest_starbucks,tval_dist_to_nearest_starbucks,vif_dist_to_nearest_starbucks,coef_dist_to_nearest_metro_exit,tval_dist_to_nearest_metro_exit,vif_dist_to_nearest_metro_exit
118.09561680436344,24.464120109977134,1,-2.630110784476005,3.345802884230914,0.018849210959990537,1.1488389034584372,1.9371746906206753,0.01095892155749198,1.317450323456816,1.737933769789981,0.06384437666494372,1.294061905113466,1.3795735019575994,0.17553804721888694,0.7174153444202594,1.2100642349842492,0.36429887176454734,1.5869742673707137,1.994039967257385,-0.9319914888642105,-3.1784690124490322,1.9441653739845857,0.0524848926419714,0.34391514550460267,1.5459525112215942
118.0742221833061,24.46598733728365,1,-2.565451012205397,3.18313513118384,0.013680702577330405,0.8567866961797848,1.7283373930640853,0.008892284499585344,1.0855095584141379,1.621254479154135,0.06328081620542543,1.2344202243980322,1.396358942283255,0.1613049824243072,0.6589014150424135,1.1875038385507541,0.3737786805967386,1.5407348086632842,1.9439824104298247,-1.1528409113891676,-3.606223221153704,1.877712596203252,0.02644521708326987,0.16659199153722312,1.4064902016452978
118.11831881376408,24.48898915867408,1,-3.561975780540295,3.628451826115545,0.05631282395903464,3.327648291874486,1.8530348531137626,0.021680677856921456,2.222832342452028,1.4399412117948074,0.05400248306837942,0.8470396514832009,1.4793862941922955,0.16047337333905867,0.4850077241603776,1.81818380970497,0.7676666367521481,2.8910573424354977,1.7103923281366966,-0.3433339311377939,-1.1423247627362378,1.9488586233183505,-0.39723866069202785,-0.8227696402070953,2.3414905251923943
118.12569382880218,24.4954864082418,1,-3.625703386249466,3.3952144523480334,0.05901895224057599,3.938739974414199,1.7338184032289996,0.02778878794594227,2.460018100329298,1.424356783270036,0.07541069642085145,1.1174462274294072,1.4873344266122064,0.13561773092534143,0.39784623557893606,1.8782795582944527,0.8120764984236326,3.01088936362375,1.5551093202470507,-0.27371629485567583,-0.9292878395815224,1.6929171530151341,-0.1650936283417984,-0.33348295637360365,2.2848799244850686
118.09685386570726,24.47387695813907,1,-2.7806543599061313,3.211332300853899,0.024759110499438068,1.5746533466644814,1.7991704729011138,0.01190079156210384,1.4503343806709692,1.548779155448503,0.056159565618704076,1.1486971664379089,1.406098952994781,0.24118353205691728,1.0008118223737204,1.25400887804731,0.42567453920546283,1.790438519013083,1.9282984000488586,-0.9527227718196161,-3.195227362291861,1.9331037294643614,0.09393361448152379,0.5758158237096198,1.4440827759153114
118.07396052182352,24.46296002576291,1,-2.535893435201638,3.2120166589701737,0.012677445562468397,0.7845749349181311,1.7577237567913686,0.008772648734481043,1.0655335922192577,1.6586589938626355,0.06446707093826448,1.2504725337335643,1.388392704137502,0.14920818416597792,0.6045321673169503,1.1792257243803501,0.3623075730780655,1.4977496735740592,1.956680986359263,-1.1394726537218491,-3.550309376764767,1.878392217456951,0.017026651652382485,0.10819108734872768,1.4257735087781658
118.0715992583575,24.456078936613626,1,-2.4764799745700277,3.2573473751174955,0.01092274068309917,0.6610018954290552,1.8109830045535802,0.008503392859654138,1.0235753163249774,1.735905423809312,0.0674752034509528,1.296030500421695,1.373193540955156,0.12515097097481825,0.49885128320372796,1.1674507050752696,0.34545678882534936,1.4355682876873912,1.9734616315447684,-1.1104564963821602,-3.455579749928828,1.8726809673534592,-0.000388980991512744,-0.002500660272030167,1.4774765811999186
118.07700583692254,24.455829312611048,1,-2.4805434166903746,3.288149124756895,0.011622802025219953,0.69912138655362,1.8515279997895944,0.008817018177582996,1.0587834836253613,1.7632731578942344,0.06807398312888883,1.3173117712694802,1.369537575854468,0.1260750224122652,0.5027001173859296,1.1717731378217762,0.343525646813317,1.4430477281519642,1.981593769344083,-1.0698564686375307,-3.3831539930667294,1.8822390857536577,0.004430110367292656,0.0286836989249996,1.5070062889339704
118.10928693039772,24.494351398843445,1,-3.453754399837999,3.442107719325494,0.05179371021247923,3.22801232411048,1.6416052936238161,0.01856615818593428,2.0927088884169502,1.379361544610163,0.04493725909280091,0.7475254599358345,1.4404208509614662,0.19526807688278935,0.5974691825358576,1.8789793289658439,0.7909326091483131,3.139119241444036,1.6626468543530881,-0.6224247528507357,-2.109612721160038,1.7966798984153847,-0.3121635065413568,-0.676682965796437,2.2208644114301257
118.0718209427058,24.486488902965107,1,-2.7930555180784253,3.0647909432128526,0.021621273807210108,1.3982586008342106,1.5560305017120604,0.009829174401333967,1.2162506606259507,1.4594109609099863,0.05761799374837427,1.1632842814039805,1.4233512863155762,0.2582401088643932,1.0540849395528349,1.3904401930066952,0.49523549240683074,1.9452871956242257,1.9266793361269536,-1.2666467167115334,-4.010295991367973,1.9088747745135697,0.12113568810952746,0.5739179415716613,1.500879835404782
118.08070217048504,24.467320006673912,1,-2.594764807975955,3.1968425395926587,0.015350361030866642,0.9639439937445332,1.7506049311257934,0.009412368498128133,1.150038468232985,1.6172833662683332,0.062452146034839055,1.2329747949902021,1.395056197431816,0.17320628118608417,0.7114791798213197,1.1959487943504583,0.3785662172395835,1.5760872501297043,1.9448299066696983,-1.1111680481473252,-3.532425755403837,1.88670120748667,0.03879574156015059,0.24530297880532836,1.4148656641400685
118.07167152041032,24.493552121724452,1,-2.8979931565122707,3.140939201736888,0.024720950149632957,1.585455558382064,1.5331143032975894,0.010438742627091697,1.2874841615823516,1.457074942055298,0.0542842338496728,1.1077298818443606,1.4119985612484112,0.28172494691367295,1.0772965863683162,1.5536796971475193,0.5478779817130901,2.125861641266934,1.9911061288913876,-1.3183825189101852,-4.14243557287632,1.9817038595001208,0.13624913760492674,0.49487644246016155,1.686486623178746
118.1060484011212,24.492468156185396,1,-3.3813012210832376,3.4279693738537396,0.04878570274357757,3.0362165702038006,1.6552876577833018,0.017378050467033588,2.021701188974026,1.3743425492703962,0.04346227545823711,0.7701336382497194,1.4377548894881191,0.20458769504694552,0.6345283244649056,1.8545938300715277,0.7507867311929948,2.963035723977512,1.706135689071492,-0.6963090367393159,-2.342617507999553,1.8355305658267766,-0.26965390406903356,-0.5995148068997376,2.178102532973111
118.11717426483136,24.486032579199954,1,-3.5127651633017494,3.6571332949281676,0.05508311475230292,3.2190830219191215,1.918177051159024,0.02082239899313728,2.1919779062104885,1.4591981613979819,0.0478238569985419,0.7703845090865782,1.4797557576668166,0.18548596103977802,0.5717450657270372,1.7220711334575485,0.7237672459518243,2.7273033637401656,1.78632080388077,-0.37588611102174485,-1.2438669786862053,2.073857529531638,-0.3405308065688476,-0.7514597090466435,2.2784014542703495
