id,name,type,typecode,address,adname,longitude,latitude,location
B0L1HUXDDD,金枋至尊3栋B座,商务住宅;楼宇;商务写字楼,120201,金枋至尊3栋,湖里区,118.139125,24.511725,"118.139125,24.511725"
B0MD3OGOPU,厦门旅游大厦裙楼,商务住宅;楼宇;商务写字楼,120201,枋湖西五路与枋湖南路交叉口西北120米,湖里区,118.138025,24.511775,"118.138025,24.511775"
B0L2BULGSA,金枋至尊3栋A座,商务住宅;楼宇;商务写字楼,120201,金枋至尊3栋,湖里区,118.139075,24.511725,"118.139075,24.511725"
B0J26CZ1KY,中骏天盈A号楼,商务住宅;楼宇;商务写字楼,120201,枋湖路与梧桐西路交汇处,湖里区,118.143754,24.512598,"118.143754,24.512598"
B0LDC5UG10,信访楼,商务住宅;楼宇;商务写字楼,120201,梧桐路与枋湖路交叉口东南20米,湖里区,118.145475,24.513675,"118.145475,24.513675"
B0KKCMLFCX,戴尔服务(中国)有限公司总部大楼,商务住宅;楼宇;商务写字楼,120201,火炬高新区新科广场1号楼3层,湖里区,118.144595,24.526242,"118.144595,24.526242"
B0FFG65EP4,水利大厦,商务住宅;楼宇;商务写字楼,120201,枋钟路216号,湖里区,118.131378,24.526481,"118.131378,24.526481"
B0L3ASS063,中骏天盈2号楼C座,商务住宅;楼宇;商务写字楼,120201,中骏天盈2栋,湖里区,118.144925,24.512175,"118.144925,24.512175"
B0H3KSXT7P,鸿禾大厦,商务住宅;楼宇;商务写字楼,120201,禾山街道围里村1611号,湖里区,118.145622,24.527200,"118.145622,24.527200"
B0FFFRMK3E,中骏大厦第2、3座,商务住宅;楼宇;商务写字楼,120201,高崎南五路210-212号,湖里区,118.138993,24.534467,"118.138993,24.534467"
B0FFIZY0BG,中骏大厦第3座,商务住宅;楼宇;商务写字楼,120201,高崎南五路212号中骏集团大厦,湖里区,118.138975,24.534541,"118.138975,24.534541"
B025003T5U,中骏集团大厦,商务住宅;楼宇;商务写字楼|公司企业;公司;公司,120201|170200,高崎南五路212号,湖里区,118.138830,24.534130,"118.138830,24.534130"
B0I2K5JEPV,中骏大厦第2座,商务住宅;楼宇;商务写字楼,120201,高崎南五路212号中骏集团大厦,湖里区,118.138844,24.534347,"118.138844,24.534347"
B0L2R5M8EG,中骏大厦C座,商务住宅;楼宇;商务写字楼,120201,高崎南五路212号中骏集团大厦,湖里区,118.138975,24.534525,"118.138975,24.534525"
B02500U300,中骏第1座,商务住宅;楼宇;商务写字楼,120201,高崎南五路212号中骏集团大厦,湖里区,118.138197,24.533922,"118.138197,24.533922"
B0FFF2D8EL,航空商务广场9号楼,商务住宅;楼宇;商务写字楼,120201,高崎南五路222号航空商务广场,湖里区,118.140777,24.535225,"118.140777,24.535225"
B02500QI6X,航空商务广场,商务住宅;楼宇;商务写字楼,120201,高崎南五路222号,湖里区,118.141274,24.535663,"118.141274,24.535663"
B0JB31I87D,电商中心,商务住宅;楼宇;商务写字楼,120201,高崎南五路222号航空商务广场,湖里区,118.140801,24.535227,"118.140801,24.535227"
B0L2XUXE20,航空商务广场222号,商务住宅;楼宇;商务写字楼,120201,枋钟路辅路与光电二路交叉口西北180米,湖里区,118.141175,24.535775,"118.141175,24.535775"
B0H2OZBYM2,启泰中心A栋,商务住宅;楼宇;商务写字楼,120201,翔云三路655号,湖里区,118.136080,24.533751,"118.136080,24.533751"
B0FFL0XYUL,启泰中心,商务住宅;楼宇;商务写字楼,120201,翔云三路与翔远四路交叉口东北80米,湖里区,118.136475,24.532775,"118.136475,24.532775"
B02500V8WU,锋展大楼,商务住宅;楼宇;商务写字楼,120201,坂尚路229号,湖里区,118.142975,24.529324,"118.142975,24.529324"
B02500SJTY,成业大厦,商务住宅;楼宇;商务写字楼,120201,岐山北路与坂尚路交叉口东120米,湖里区,118.143611,24.529822,"118.143611,24.529822"
B02500T296,腾顺达工业楼,商务住宅;楼宇;商务写字楼,120201,坂尚路与岐山北路交叉口东南140米,湖里区,118.143293,24.528859,"118.143293,24.528859"
B0J26UZ6PS,厦门国际航材中心B栋,商务住宅;楼宇;商务写字楼,120201,殿前街道高崎南七路8号厦门国际航材中心B栋402单元,湖里区,118.147183,24.537730,"118.147183,24.537730"
B0MBD6F4A3,盼盼大楼,商务住宅;楼宇;商务写字楼,120201,枋钟路与翔远三路交叉口西80米,湖里区,118.132975,24.529525,"118.132975,24.529525"
B0FFGDWLVG,宏业楼,商务住宅;楼宇;商务写字楼,120201,坂尚路与围里路交叉口西北180米,湖里区,118.143944,24.528238,"118.143944,24.528238"
B025004BFH,厦门紫金科技大楼,商务住宅;楼宇;商务写字楼,120201,翔云三路128号,湖里区,118.131736,24.529405,"118.131736,24.529405"
B0FFGADGLX,舜弘国际中心,商务住宅;楼宇;商务写字楼,120201,航空港物流园区滨海路南侧高崎道890号,湖里区,118.130857,24.554212,"118.130857,24.554212"
B0L3AOYF6W,新景舜弘国际中心A栋,商务住宅;楼宇;商务写字楼,120201,航空港物流园区滨海路南侧高崎道890号舜弘国际中心,湖里区,118.130341,24.554246,"118.130341,24.554246"
B0FFF4K6PB,厦门立德大厦,商务住宅;楼宇;商务写字楼,120201,莲前街道洪文五里88号立德大厦1206室,思明区,118.159288,24.474542,"118.159288,24.474542"
B0LKSMI2ED,瑞景写字楼,商务住宅;楼宇;商务写字楼,120201,莲前街道洪文五里88号瑞景写字楼,思明区,118.158985,24.474402,"118.158985,24.474402"
B025004A3Q,联丰大厦,商务住宅;楼宇;商务写字楼,120201,莲前东路409号,思明区,118.160590,24.476296,"118.160590,24.476296"
B0LDOR0JC7,嘉盛建设大厦,商务住宅;楼宇;商务写字楼,120201,莲前东路123号加州商业广场,思明区,118.157242,24.476961,"118.157242,24.476961"
B0L3T58MQC,联丰瑞园东塔,商务住宅;住宅区;住宅小区|商务住宅;楼宇;商务写字楼,120302|120201,莲前东路与洪莲路交叉口西北80米,思明区,118.159325,24.476425,"118.159325,24.476425"
B0FFG23D2D,电信综合楼,商务住宅;楼宇;商务写字楼,120201,莲前西路989号一楼中国电信(洪文营业厅),思明区,118.151306,24.477283,"118.151306,24.477283"
B0LR01OWQ2,原空中乘务大楼,商务住宅;楼宇;商务写字楼,120201,洪文六里1-55号厦航洪文小区,思明区,118.164025,24.472875,"118.164025,24.472875"
B0HR5RBBU4,联丰商城,商务住宅;楼宇;商务写字楼,120201,莲前东路575号,思明区,118.160726,24.477795,"118.160726,24.477795"
B0H3M79KFJ,禹洲云顶国际1栋B梯,商务住宅;楼宇;商务写字楼,120201,莲前西路728号,思明区,118.150026,24.476262,"118.150026,24.476262"
B0FFG1NQ9M,小金星大厦,商务住宅;楼宇;商务写字楼,120201,侨文里1-30号侨福城,思明区,118.164507,24.478268,"118.164507,24.478268"
B0L15513RC,荣泰大厦,商务住宅;楼宇;商务写字楼,120201,蔡岭路8号,湖里区,118.155891,24.484310,"118.155891,24.484310"
