id,name,type,typecode,address,adname,longitude,latitude,location,lon_wgs84,lat_wgs84
BX10028742,育秀东路地铁站4号口,交通设施服务;地铁站;出入口,150501,2号线,思明区,118.11186,24.485011,"118.111860,24.485011",118.10689566157889,24.48766089763701
BX10028745,育秀东路地铁站6号口,交通设施服务;地铁站;出入口,150501,2号线,思明区,118.112166,24.485101,"118.112166,24.485101",118.1072019936232,24.487751089726093
BX10028744,育秀东路地铁站8号口,交通设施服务;地铁站;出入口,150501,2号线,思明区,118.112464,24.485189,"118.112464,24.485189",118.1075003208479,24.487839280411716
BX10028382,湖滨中路地铁站4号口,交通设施服务;地铁站;出入口,150501,2号线,思明区,118.095496,24.480214,"118.095496,24.480214",118.09052008129227,24.48285928963907
BX10032863,湖里公园地铁站2号口,交通设施服务;地铁站;出入口,150501,3号线,湖里区,118.105785,24.505804,"118.105785,24.505804",118.1008132992515,24.50845414934959
BX10032862,湖里公园地铁站4号口,交通设施服务;地铁站;出入口,150501,3号线,湖里区,118.105651,24.507203,"118.105651,24.507203",118.10067908781261,24.50985329284216
BX10032756,华荣路地铁站2号口,交通设施服务;地铁站;出入口,150501,3号线,湖里区,118.109282,24.511282,"118.109282,24.511282",118.10431308143629,24.513934270774946
BX10032755,华荣路地铁站5号口,交通设施服务;地铁站;出入口,150501,3号线,湖里区,118.110017,24.511738,"118.110017,24.511738",118.10504878584642,24.514390687652398
BX10033170,厦门火车站地铁站4号口,交通设施服务;地铁站;出入口,150501,3号线,思明区,118.115321,24.469294,"118.115321,24.469294",118.11036185313733,24.471943578751382
BX10033174,厦门火车站地铁站出入口,交通设施服务;地铁站;出入口,150501,3号线,思明区,118.115647,24.468928,"118.115647,24.468928",118.11068828807815,24.471577750558428
BX10033173,厦门火车站地铁站2号口,交通设施服务;地铁站;出入口,150501,3号线,思明区,118.115583,24.468809,"118.115583,24.468809",118.11062421605119,24.471458684045444
