lon_wgs84,lat_wgs84,case,intercept,coef_office_count,tval_office_count,coef_residential_count,tval_residential_count,coef_mall_count,tval_mall_count,coef_dist_to_nearest_luckin,tval_dist_to_nearest_luckin,coef_dist_to_nearest_starbucks,tval_dist_to_nearest_starbucks,coef_dist_to_nearest_metro_exit,tval_dist_to_nearest_metro_exit
118.1060484011212,24.492468156185396,1,-4.57459671986329,0.07452485055351757,3.584849805429228,0.02123502561369055,1.6660698688987032,0.06709379161737208,0.9307193722670383,-0.0727562551466825,-0.15542931991617961,-0.8678308295753421,-1.7957648287711099,-0.761444774213305,-1.170148799380581
118.11717426483136,24.486032579199943,1,-4.294775877170492,0.09884607657225677,3.581563836312375,0.03213723186661881,2.2826860773760154,0.09821889041053602,1.2845431227499753,-0.11576636632033943,-0.24386486770463434,0.20713161821979775,0.4840019550411691,-0.1522013628264145,-0.21929751496069708
118.0745461749342,24.46408872925593,1,-2.6770535450624604,0.02671460712388844,1.0863009009432703,0.002157629234628888,0.21892703537139274,0.052660885834256196,0.8041922592634451,-0.20196286909322891,-0.5328764959935195,-1.3034266456107124,-2.613912263996141,-0.015629303479221646,-0.06965684084443294
118.10540109936784,24.47330276288449,1,-3.8421010539979417,0.10545954142898034,3.3499155823192734,0.011097265499569055,0.9597068281836864,0.0627941682158214,0.8606972491692987,0.12256540444278546,0.27805934092498386,-0.24385402422165162,-0.4697087778980282,-0.4007196322244998,-0.7792520841540399
118.09757045453364,24.47228581495695,1,-3.3306789189933292,0.07457557284467244,2.6645411371789915,0.005994764349785963,0.5628798844600483,0.06435150877357784,0.9892252600873059,-0.04230723267916359,-0.1018367815045623,-0.7328153680558054,-1.4122764864653248,-0.16187946140061427,-0.3996705328355285
118.12656563014562,24.52057888292786,1,-3.8734147861892168,0.10049365511420284,4.496199574879638,0.04220799369969863,1.9546186515348076,0.07675890841573649,0.8504073879355566,1.63093575062669,3.8682396781714474,-1.140744099794922,-2.5315575321109396,0.7867290878012987,1.3268080021713884
118.09159889120076,24.49105146041494,1,-4.315817556937821,0.060215167971899825,2.894287019024292,0.01258795841323273,1.2185011121064224,0.038491726630676695,0.56918530073491,0.2111989506396113,0.4905747616594969,-1.5424808629551923,-2.918151188874079,-0.9163034520569919,-1.7958935468466148
118.11717226243952,24.486023575870867,1,-4.294519543408658,0.09887953312045492,3.5817302929534227,0.03211804581710592,2.2816996431328533,0.0982176646223299,1.284477376166186,-0.11562458130784861,-0.24356937271915288,0.2074581812387517,0.48469666685677704,-0.15247894713016635,-0.2197172467156036
118.08559553517507,24.516752245150823,1,-3.3660642596937462,0.049398381529201146,2.0781721822954298,-0.007154968869472259,-0.31645401018360286,0.11551298590997011,1.2450704806309807,0.5643544969586635,1.280825182032699,-1.7615710534547384,-3.0537553941715907,-0.13890900188196356,-0.2308135355985278
118.13601703637342,24.49809706789968,1,-5.17533853259317,0.08589794981529959,2.8520402838856116,0.0727564706597339,2.826432122630933,0.13875165661645605,1.5346590362492851,0.7886402286322203,1.720172525347714,0.20583079113652558,0.5146403019482516,-0.13916865498015943,-0.19814552921653597
118.0796480397082,24.457609883151523,1,-2.564247820623801,0.02510343205367022,0.9569673256141151,0.0023857799143457217,0.23731786388937723,0.05694267112174355,0.8722225862598002,-0.2027264044472997,-0.5522774967358121,-1.1914015903462274,-2.464635764123687,-0.0114055167632542,-0.057518627836379656
118.12540971692958,24.47587298738508,1,-4.549112251637677,0.11533437334439452,3.4973406888941616,0.040036740738126325,2.3232835659287883,0.13403301230405196,1.565297304979914,0.05383670613254692,0.1261201428150524,0.45570143794750556,0.9523377120744408,0.11813443867571227,0.19732828030643462
118.0871347499054,24.46122827224986,1,-2.628942622940194,0.034956928417022255,1.3354899438934733,0.0021523896534006454,0.21541376678092466,0.06330342150188198,0.9810744576756559,-0.19769967627845017,-0.5344475294780062,-1.0657140939684735,-2.2289270205393867,0.029231055780866808,0.1433644690982439
118.10419822691136,24.52424449588279,1,-3.936224509638227,0.06262953512436478,2.5268733465713704,0.025307210552641145,1.066566053616519,0.09626296060954462,1.0797377705951092,1.0861631745557618,2.6425895865532163,-1.7519782731431004,-3.3093586452446315,0.38757732183620175,0.665769950628441
118.11416774724492,24.51573406264058,1,-3.8839597624519477,0.06672168054135076,2.7452369757714963,0.03118091844734646,1.343255598213972,0.10985655250325113,1.2784475093796135,1.2961014795927652,3.21293116224924,-1.2412410574148067,-2.6554468186839784,0.09332533601808835,0.1571624544167142
118.1129907584999,24.479061761751407,1,-4.199402281210024,0.12402888358228137,3.661500968393444,0.017770551820720598,1.3824645959853041,0.07770853953155195,0.9204534901106642,0.1067253055442291,0.22915581635730967,0.311408761042005,0.6214923565686772,-0.5386476425141659,-0.8272201606349949
118.07792469185944,24.454067337711805,1,-2.5228438330570833,0.021304841169918983,0.8055703659593446,0.002721536220928648,0.2696085506428852,0.05603027726422732,0.856602197650986,-0.2027263346474552,-0.5594108635203036,-1.2030127077266557,-2.5019157339357787,-0.02777623361816242,-0.144236183996289
118.07611307405826,24.456757149245227,1,-2.556574340727794,0.022506711968087872,0.8613109511760757,0.002447494519585428,0.24326677406513425,0.05463883719872168,0.8329612299715442,-0.2048172201976034,-0.5563036308715537,-1.2353006032535028,-2.5373729314576314,-0.02291925462889534,-0.11543330743967108
118.10826303649964,24.51782894297668,1,-3.9133630564277375,0.06470565847515754,2.6429945037154883,0.02380041238876618,1.0238673065792134,0.10663587212558186,1.2302808606857119,1.1329989816852823,2.8062056074738675,-1.4984051392860391,-2.9623100229575337,0.08582516575749119,0.14830870867012375
118.09940361368425,24.488471850738275,1,-4.572760863858864,0.07331744423730827,3.450020683709322,0.016193891390510765,1.4781628141755006,0.04415537729602749,0.6164514024023341,0.15927368799010408,0.36835790833379917,-1.1497441938341126,-2.2830938826323615,-1.0922535243110811,-1.9552118602782085
118.19045065080306,24.48835586129374,1,-2.944321626599553,0.1105726125567571,3.566512222710226,-0.04330780311236217,-1.543608389427293,0.18954486212425242,1.189706987702259,-1.3247344940964028,-2.4714414437290575,-0.31042544094764785,-0.9947169309102428,-0.042983852186197866,-0.09362194719638049
118.06867397811494,24.458799458924773,1,-2.5918920498908258,0.02045918544491874,0.8110004921225954,0.002306655355751513,0.23134726571582714,0.05029376074182901,0.7602203460027613,-0.20991525832992217,-0.5587324830083441,-1.3296067529113942,-2.674821792024036,-0.03316737212278027,-0.15943540450572707
118.11210795359491,24.473851199526525,1,-3.991233444430628,0.12255548824527451,3.598477398355992,0.014428791479752776,1.1726060832099479,0.07011419986902243,0.807779372901958,0.10343972913504945,0.22895814116689642,0.18308960577955136,0.3644479063122421,-0.34199675178648364,-0.6220278170392642
118.11622688114798,24.48552760616586,1,-4.266288096477915,0.10052474681049323,3.5868761504561,0.029565111267175665,2.1473171728844975,0.09562170714587598,1.2491558152487297,-0.12379572325457006,-0.25928530835666447,0.2053905601054189,0.4706238027699238,-0.2105307229759994,-0.3056383627805895
118.10106293404942,24.474697143347804,1,-3.8877903684330284,0.09162446992050644,3.105018636265039,0.010882808943707143,0.9658494068041218,0.05509756262768644,0.808438801078716,0.09521831971044897,0.21826223120093297,-0.539664829465381,-1.013987121781975,-0.5712910108158572,-1.0869445761264165
118.1154559654314,24.4825404298245,1,-4.209431359910564,0.11203488251919953,3.641674767198616,0.024137922119376758,1.820214174100983,0.09240213442230055,1.1756758987235385,-0.02925032341567059,-0.06261745310573603,0.3088861156900595,0.6736086918802978,-0.3333691318053256,-0.5023001960915923
118.08962002054643,24.46576455062335,1,-2.757253709260528,0.044413780407568444,1.7068606549763135,0.0021497189401975198,0.21539109395950667,0.06524483644536183,1.0184954245449627,-0.1835585541493698,-0.48399046436715437,-1.013871566477916,-2.0875870192602424,0.04762016121453275,0.21009707446547835
118.07384846639518,24.464464389904855,1,-2.68355287264636,0.026441503643145264,1.0798047134314632,0.0021586557415163472,0.21921293324471453,0.05205570752520844,0.7940233463478621,-0.20085338189233354,-0.5281078417194585,-1.3177031157669652,-2.6329095442689106,-0.01819408454540483,-0.08006589088874981
118.12227021078095,24.503681521083717,1,-4.62459627210998,0.07042657985238403,2.9414511784534563,0.0530010708085579,2.56923215833283,0.10871495220926683,1.2858739699578208,0.6883606730963437,1.5622062557942873,-0.05384189847957921,-0.13959781561268772,-0.537760655009478,-0.7366910061580665
118.0679643768207,24.460585573591057,1,-2.61648699682687,0.021042761611837123,0.8455152025867502,0.0022235310865129773,0.22391611483991442,0.049542483819272565,0.7481815402309352,-0.20904077108863434,-0.5514975523657857,-1.3517402380160726,-2.700335082578769,-0.032251621637337094,-0.15034606935094835
118.111773884852,24.44079986598817,1,-2.418834405256548,0.020038935969110664,0.691512179737268,0.008649303354095788,0.7325974151266846,0.10460550719328673,1.6347528642631464,-0.1260821710266496,-0.3659241634693983,-0.6456971364769944,-1.7309752290176288,0.015921985003862826,0.08201760576845471
118.10832161346484,24.49682613439636,1,-4.523790029431011,0.07107789624286977,3.3673670723238542,0.02688035457552576,1.6843724041060724,0.07494442753225058,0.9941864748696084,-0.0745403965678769,-0.15488387423199362,-0.8387087150693256,-1.7822310160301744,-0.4720054449910802,-0.6644853608212623
