lon_wgs84,lat_wgs84,name,case,office_count,residential_count,mall_count,metro_station_count,dist_to_nearest_starbucks,dist_to_nearest_luckin,dist_to_nearest_metro_exit
118.08452505786461,24.500402071118707,(control),0,7,24,0,0,1131.2769579453375,1259.368246678048,1587.228019400539
118.16511395013603,24.461954221119544,(control),0,0,6,0,0,2029.1981655569446,561.753216370593,2763.6921322382536
118.10612454767065,24.537482207205553,(control),0,3,5,0,0,1395.040644372877,1250.5360985076434,631.3169116143179
118.09223296057164,24.436836012100393,(control),0,2,3,0,0,286.7926665452012,211.77357585938935,2283.704385795026
118.10936380398766,24.522684167347656,(control),0,25,12,0,0,533.7144882545482,472.25235925139424,467.5609114471273
118.14048892123904,24.53205562673713,(control),0,9,35,0,0,412.9918752997408,171.1384157094106,1036.8852910421137
118.10607029050234,24.508635389007665,(control),0,11,27,0,0,721.1152355362844,708.3618041396838,533.0322977612983
118.19275650106974,24.494859578964395,(control),0,13,6,0,0,1590.3664025407006,274.2663591787602,461.5451262307386
118.17599250837057,24.47681381301022,(control),0,2,15,0,0,879.8257508895563,583.2118833835787,789.8791114582788
118.13119336512803,24.508864727635256,(control),0,13,26,1,0,1057.2563723697228,513.6007334989037,1167.734623146011
118.17616170615624,24.479063863257682,(control),0,4,21,0,0,861.2230728811395,455.48596076789084,563.572270715619
118.09360015648922,24.435401973575377,(control),0,2,2,0,0,478.8423191114011,332.3081236856809,2493.551301571031
118.11166325584924,24.460517732600728,(control),0,0,7,0,0,1167.6251584248034,1175.8373424438992,1164.7724164904525
118.11629491962955,24.516273333824532,(control),0,35,24,1,2,791.4714125892821,223.64022780803626,198.91614278431683
118.12148005984216,24.544615311229897,(control),0,1,3,0,0,965.1717922691922,867.8792437716328,1034.9791073719396
118.17792537980922,24.469452971060154,(control),0,1,4,1,0,1135.4312022138074,1074.1633188363087,1538.1165969900208
118.11815282045951,24.52744001739695,(control),0,6,5,0,0,1284.635714107206,796.8533094994773,638.1640605289939
118.14882288507506,24.502127130204965,(control),0,2,30,1,0,1412.8608611772231,887.2195285821336,1274.7109680929198
118.09778250877663,24.438107399863537,(control),0,0,6,0,0,838.8861790234876,258.9272069939982,2526.8203100984374
118.18909308774867,24.49005841738661,(control),0,40,10,1,1,978.3432575050792,154.035417644248,193.81723265811112
118.13130422089243,24.503877849900263,(control),0,4,16,2,0,950.2314873157638,423.1713433979513,932.3866135258227
118.18070731793307,24.513261764050483,(control),0,17,7,1,1,387.36908357223234,227.06196749461225,374.80950386112767
118.16682018888724,24.538632796376522,(control),0,0,7,0,0,1201.9770243984478,773.8403957719697,464.5501545292381
118.16512193261127,24.51634345155718,(control),0,0,3,0,0,859.5959707276728,794.0665123753577,1224.4541084733762
118.15282569732287,24.52665544352011,(control),0,50,21,0,1,924.3076970232455,161.81291062551958,146.83887600100846
118.10862220901316,24.525347064066818,(control),0,10,8,1,1,398.29451754978805,239.5491525458144,241.48187381172465
118.18611917699057,24.491809084499568,(control),0,27,8,0,1,875.9500382087217,119.98927695070557,374.64411347466466
118.10329655589766,24.52032630044623,(control),0,4,24,1,0,531.8857923214097,443.4074809128741,680.8534426563201
118.11030061414814,24.507928390715172,(control),0,7,25,0,0,824.4646701624667,800.4560105631285,689.1179750216078
118.13256044591395,24.52916904988363,(control),0,1,24,2,0,646.3733835241013,558.6258719871372,934.672189177617
118.12282109439619,24.483840818428757,(control),0,7,34,4,0,378.45102750286975,621.4049855957434,507.7270112620304
118.16453109712138,24.45107338530675,(control),0,0,4,0,0,3115.151760630324,1193.6476416865053,3867.356011885043
118.12378057688541,24.55377949876221,(control),0,9,6,0,0,589.4746979494507,294.008173623899,1868.7020087998003
118.12181475863744,24.51043058072776,(control),0,12,44,2,1,376.6813181452346,399.170461717418,350.0425637423518
118.15797985818662,24.472067501782554,(control),0,1,17,0,0,702.1236377703315,669.4886846601815,1759.6150378104846
118.19114370590881,24.48694153763961,(control),0,36,7,1,1,945.2062514528823,41.29178277789647,308.35239597859515
118.17657466194558,24.5397367879131,(control),0,1,0,0,0,918.2100239531167,1036.4864900242087,1410.984444500234
118.1805687428712,24.488122617064327,(control),0,11,8,0,0,279.1644138026625,143.37418415367435,484.7628361425038
118.08763565931132,24.489553731832935,(control),0,8,18,1,0,326.88196438962893,335.2193648011201,713.9749619867306
118.09831161772318,24.53302691536446,(control),0,7,15,0,0,1104.8132423659843,549.0988658388914,1398.453514098568
118.10476199739882,24.48438545058868,(control),0,3,12,0,0,704.2278300563003,706.8576806887122,386.2543403442488
118.11756834254875,24.487897621994158,(control),0,26,45,2,1,421.42241117981007,142.81032759890425,132.03924155400736
118.16473374627795,24.541916264273386,(control),0,0,10,1,0,1206.4737769758963,907.5871427381318,661.5522696091117
118.1312918045974,24.434614259808516,(control),0,0,3,0,0,1170.4851469735588,1345.7854831351053,4567.911559624987
118.078587475917,24.490590048945716,(control),0,3,34,0,0,828.6230520720782,605.9283793971724,680.1740115505022
118.1527546511824,24.51951540065575,(control),0,9,14,1,0,462.6600200114682,465.617884921882,618.6918298767853
118.10727228370038,24.493264597425785,(control),0,22,24,3,0,151.31065372883418,152.18519208152716,543.406694188938
118.11825904530322,24.438562192382044,(control),0,4,31,0,1,704.0226831747667,689.8544512023943,3604.7349621817943
118.14486253998004,24.517668286537873,(control),0,8,15,0,0,1099.162697516624,286.83101329352877,458.09337924349234
118.15560409958712,24.520085271665252,(control),0,6,20,1,0,189.99373513485673,253.34779370054204,684.7440586999749
118.16692895303291,24.54345742885706,(control),0,0,6,0,0,1486.40613652319,1168.5920300888667,907.0357870281543
118.10929757165947,24.53548016868156,(control),0,1,9,0,0,1255.0384094003145,960.1785966574599,522.9862948189149
118.12689649566126,24.511148361741398,(control),0,16,31,1,0,894.6486533567542,227.77629681388865,852.3551396229246
118.15907771626131,24.490491663559816,(control),0,4,15,2,1,725.18786343151,861.7661213463668,198.1249553333352
118.142963798481,24.52189346146323,(control),0,3,16,0,1,850.1698830991618,783.1985501697643,29.721727220077483
118.08748249825098,24.516355879887474,(control),0,27,5,0,0,611.5403128815841,136.9489319812104,1518.6406867154794
118.09654802885869,24.485437283593015,(control),0,17,9,0,1,724.4645836410657,443.4726490016038,422.39609483735376
118.11030871219035,24.47242448059675,(control),0,27,41,8,1,277.28737213671207,37.36931737597421,53.52582508103852
118.12475988042036,24.522753915631824,(control),0,13,11,0,0,1537.806314023051,302.4625809666434,703.2812295597982
118.084385936189,24.45345668970221,(control),0,10,34,0,0,666.3781762989411,658.4339936359371,444.49625885598783
118.12580299109936,24.49285336032309,(control),0,27,43,3,1,363.46382331390447,132.59281259445697,181.91371852491503
118.15877037136542,24.465910036781306,(control),0,0,11,0,0,1373.6614220349666,368.115861926287,2437.106925193258
118.08283835171213,24.49355762147079,(control),0,0,19,0,0,934.1277219370663,911.6251774829924,1207.9620012436721
118.10891602139291,24.53747764508026,(control),0,1,6,0,1,1451.0298534471317,1184.336370401571,381.7844734641811
118.08241486065067,24.44352147475889,(control),0,3,36,0,1,561.3028140387239,128.37403666271848,1167.1420935415347
118.15987242583478,24.487143437003034,(control),0,2,25,0,1,896.1395584828125,851.0345613972645,104.31569881040078
118.14764010723736,24.543074103950605,(control),0,4,1,0,0,699.306146440142,533.8639133427663,1382.244538578614
118.1560234884388,24.54302394969361,(control),0,2,9,1,0,911.9843950358403,499.08029935662483,762.2099462898706
118.12727407842429,24.492963998844843,(control),0,21,39,2,1,506.3910371639735,279.81040754412186,331.1191113462421
118.13259215941677,24.514457048927387,(control),0,16,19,1,0,1547.1438330305657,307.69261210512514,640.9046099459734
118.1043827858125,24.519830233009454,(control),0,10,26,0,0,568.0437003918826,451.2919209885786,606.1350482486343
118.08784284043153,24.51539029268868,(control),0,33,6,0,0,530.4346260320841,58.26304682651422,1437.853985267179
118.16124418755872,24.482755737747926,(control),0,2,35,0,0,815.989049499028,708.5940327820524,604.8319395133196
118.13389072901559,24.507492432392336,(control),0,15,23,1,0,1256.5290609855651,687.3588380394183,1314.801376894344
118.0899979849764,24.51332337745852,(control),0,36,18,1,0,271.10764052702456,203.14862680556493,1148.4118052060114
118.11778209181395,24.512236067713854,(control),0,13,42,1,2,322.3239610559908,108.34930647183454,302.86393864016696
118.14478074386369,24.5246282458976,(control),0,9,26,0,1,740.6442982681948,553.6275352268367,365.2452736232408
118.10736144976077,24.51456064758193,(control),0,25,38,0,1,594.0812888872224,373.27604270275896,235.06998631724795
118.18076775859814,24.481595337520748,(control),0,5,16,0,1,444.3041089729687,297.0549057616121,201.03503595928527
118.10697985029196,24.471774122000312,(control),0,35,46,8,1,99.77564073881344,82.84983643472457,206.4480888868473
118.1169547078656,24.483458124599526,(control),0,19,43,6,1,123.89068487547355,182.74991848484092,155.36627752607427
118.09340789900499,24.47273892028987,(control),0,9,54,0,0,468.86548681858153,240.91945904592563,495.6856404547727
118.15296275011735,24.485561052595678,(control),0,6,15,3,0,352.71642867954614,376.23999707918665,545.640320541379
118.1155868862829,24.542372537271085,(control),0,7,5,0,1,1176.7951954694547,1098.582895048969,403.457006569635
118.13730657483335,24.487790069227124,(control),0,14,23,0,0,747.0669178942167,362.4781652376048,570.0307137176472
118.11565079024695,24.476372191841612,(control),0,36,53,4,1,266.4755325768621,47.22815694167731,312.1982182174581
118.14683210616667,24.495522467328293,(control),0,6,31,0,0,913.8651691315632,545.3204943001458,587.1655593883318
118.15115632292147,24.52838414635106,(control),0,61,29,0,1,847.1615108090971,50.337155071506054,227.1841656014784
118.11119556431028,24.43411563141077,(control),0,12,10,0,0,144.33526681326052,172.81773729012235,3607.2971125460354
118.10078762369857,24.463366688893046,(control),0,9,64,0,0,1044.8849084176718,530.7071520727901,518.5634906094226
118.10490946166605,24.506424877715858,(control),0,6,17,0,0,872.026826828238,822.6866560486736,471.97013527951844
118.16803448332773,24.45844115158992,(control),0,0,7,0,0,2514.580432308556,972.7713909912862,2977.631210180174
118.08461455933279,24.516482280952513,(control),0,16,0,0,0,705.7720842173945,103.78738117747376,1785.5239424406686
118.08465962128592,24.494323383055686,(control),0,1,17,0,0,831.9069373458857,791.0500271940864,1309.6498631678003
118.1516359311084,24.478106445523448,(control),0,5,19,5,0,362.9945582261332,272.27594982432373,1240.8786128576207
118.18463479571034,24.479912323879542,(control),0,17,9,6,0,225.63980260705318,174.1019439542521,509.25078194194776
118.15364398182935,24.483894903971382,(control),0,8,16,1,0,547.1453953911497,436.79936656338344,634.8880844710629
118.15102985914365,24.497383060345143,(control),0,8,19,1,0,1010.347921301287,933.2129334567662,815.2901112577536
118.1490624478463,24.490288643348382,(control),0,5,8,3,1,306.12374579966814,281.0851728125782,19.388892185673818
118.16475911022563,24.477153092954214,(control),0,8,32,0,0,971.2383098272304,560.9038763721386,1158.5942716153306
118.12313579920793,24.521665554230605,(control),0,17,5,0,0,1448.4004890446556,367.73524495648525,528.5936328191233
118.08628575645693,24.465651653661634,(control),0,21,61,3,0,587.6463197329618,338.1819248406558,702.5020508647154
118.09171023312207,24.47014507706711,(control),0,11,75,1,0,635.009611781591,94.24114409113062,681.388205774969
118.10829212557984,24.51482969672245,(control),0,29,39,0,1,692.1153987711525,332.14563008564517,332.1862077374129
118.14334111544183,24.523520162398572,(control),0,5,18,0,1,721.004694314395,707.6307595326798,186.46254267731908
118.12890594844778,24.42825054943201,(control),0,0,0,0,0,658.7251785302213,872.4437339997322,5102.509583814876
118.0876994265843,24.495838627551404,(control),0,1,16,0,0,781.8710368602405,661.1898210756624,1072.329324119711
118.17427344472381,24.469090121881084,(control),0,0,8,1,0,1428.6258116648557,750.0204537130985,1651.6220746910617
118.16004506517996,24.532727236782367,(control),0,29,22,1,1,494.09639545544115,222.02677925898894,192.498737830756
118.11863211692942,24.441361317237238,(control),0,4,29,0,1,1012.7962001087003,676.6194473232667,3390.185052906151
118.14056155687722,24.539346061691134,(control),0,6,0,0,0,823.8306743708604,363.0488912007573,1811.507853526116
118.17830639961869,24.520407660002682,(control),0,4,8,1,1,1150.769858773289,987.2157210935574,51.45083642423393
118.09739465033189,24.47087541193467,(control),0,20,53,2,1,186.37992816987884,157.19788131151054,115.06915879341248
118.11826812649414,24.483246263173953,(control),0,19,37,6,1,243.50230063982207,295.51976302043204,236.37383078124697
118.15001639490991,24.49297584866563,(control),0,6,8,0,1,533.9754837241533,516.4803767165213,326.2548152152278
118.11571747529715,24.54445276703559,(control),0,5,6,0,0,949.6214884524084,872.1730625790045,554.7337285552145
118.15631228274954,24.536567898530503,(control),0,14,14,1,0,205.41942636317881,453.0668619714523,311.51467374621313
118.15628955475047,24.45040111678978,(control),0,0,8,0,0,3044.803479705764,689.9623900560157,4165.041522205269
118.1529779697545,24.512089451676434,(control),0,10,14,3,0,299.2614215295879,294.3079760642758,1432.015121509436
118.17810892072939,24.485036242059717,(control),0,14,12,0,1,275.4210771455551,146.54373385494523,198.85017775148418
118.1358003956625,24.561321539638342,(control),0,0,0,0,0,1738.2599796643487,1750.8298852194562,3316.1421913867653
