lon_wgs84,lat_wgs84,case,name
118.07538870127462,24.45186280174748,1,瑞幸咖啡(厦门第一广场店)
118.09840274694815,24.49021487023244,1,luckin coffee 瑞幸咖啡(岳鹭广场店)
118.09224360997932,24.47084217017431,1,luckin coffee 瑞幸咖啡(聚祥广场店)
118.08142116995133,24.48004375543122,1,瑞幸咖啡(官任国际社区店)
118.0951117682034,24.516195982987455,1,瑞幸咖啡(联发华美空间店)
118.15164760570778,24.528452122131547,1,瑞幸咖啡(嘉园大厦店)
118.17749215105408,24.51152419843308,1,瑞幸咖啡(海西金融广场店)
118.1817585759033,24.511450978929396,1,瑞幸咖啡(万科云玺店)
118.1245700227932,24.4924525850633,1,瑞幸咖啡(同亨大厦店)
118.16803569688996,24.481235066792543,1,瑞幸咖啡(厦门才子汇店)
118.07009920272458,24.45588240264337,1,瑞幸咖啡(瑞幸咖啡中山路旗舰店)
118.1859479662295,24.477643426840256,1,瑞幸咖啡(厦门国际金融中心店)
118.10995432130478,24.472331358125373,1,瑞幸咖啡(中闽百汇梧村店)
118.13476029320756,24.485491282275476,1,瑞幸咖啡(启达时尚大厦店)
118.09089676923692,24.489046214935083,1,瑞幸咖啡(厦门欢乐颂购物中心店)
118.11321920733089,24.47712763074507,1,瑞幸咖啡(二轻大厦店)
118.11304973599684,24.48048904110846,1,luckin coffee 瑞幸咖啡(富山名士园店)
118.13942125440812,24.50005164184388,1,瑞幸咖啡(后埔发展中心店)
118.1345586520055,24.51657438619048,1,luckin coffee 瑞幸咖啡(军梦双拥双创科技园店)
118.12022692404,24.502017043905752,1,瑞幸咖啡(厦门SM新生活广场店)
118.13698516787724,24.539133659978045,1,瑞幸咖啡(航空商务广场店)
118.08255579630814,24.44236940537048,1,瑞幸咖啡(沙坡尾店)
118.08889657050985,24.483080573809534,1,luckin coffee 瑞幸咖啡(石亭小区店)
118.16988808734484,24.48494715120981,1,瑞幸咖啡(国金广场店)
118.07385134474302,24.493930181284416,1,瑞幸咖啡(海上世界2号楼店)
118.11773457945866,24.479631103147387,1,瑞幸咖啡(明发商业广场南区店)
118.12770809651153,24.501934891329764,1,瑞幸咖啡(台商会馆店)
118.1007879637974,24.51282571919577,1,瑞幸咖啡(湖里公园地铁公寓店)
118.18565835508348,24.49081099980662,1,瑞幸咖啡(瑞达国际金融中心店)
118.15169841414227,24.53286871218613,1,瑞幸咖啡(首泰国际广场店)
118.15340532680446,24.479956573455727,1,瑞幸咖啡(厦门加州城市广场店)
118.13554445208534,24.478285300508414,1,瑞幸咖啡(厦门金鸡亭店)
118.10009208015136,24.433747186984327,1,瑞幸咖啡(曾厝垵店)
118.11521106197073,24.518072267384788,1,瑞幸咖啡(日华国际大厦店)
118.17033571748458,24.477779842103608,1,瑞幸咖啡(莲前集团大厦店)
118.1392588376649,24.5288940931785,1,瑞幸咖啡(火炬新科广场店)
118.11805988687814,24.552031638694828,1,瑞幸咖啡(机场北院儿里店)
118.14543043988743,24.534076855489925,1,瑞幸咖啡(清华海峡研究院店)
118.1796265265972,24.50957185892748,1,瑞幸咖啡(鼎丰财富中心店)
118.1870586093868,24.477139279568014,1,瑞幸咖啡(JFC品尚中心店)
118.13946507230636,24.503955260965345,1,瑞幸咖啡(祥店国贸阳光店)
118.1450519159818,24.515083954156232,1,瑞幸咖啡(永建顶尚店)
118.10031274557012,24.468730887561584,1,瑞幸咖啡(中石化文灶店)
118.15155344293736,24.527538847641154,1,瑞幸咖啡(锦厦科技大厦店)
118.12816023110054,24.498024923385632,1,瑞幸咖啡(华永天地店)
118.15583904640852,24.511630669386353,1,瑞幸咖啡(厦门汇盈大厦店)
118.14182079575988,24.497317127813513,1,瑞幸咖啡(厦门日报社新闻大厦店)
118.0989133937315,24.52809905555969,1,瑞幸咖啡(翔鹭花城店)
118.15089263437768,24.48838138007188,1,luckin coffee 瑞幸咖啡(厦门蔡塘爱琴海购物中心店)
118.120316384157,24.427779035750586,1,瑞幸咖啡(曾厝垵店)
118.15576928034451,24.477764534356822,1,瑞幸咖啡(瑞景商业广场店)
118.16671538783604,24.50932271162487,1,瑞幸咖啡(厦门弘爱医院店)
118.15284651720825,24.52843328063085,1,瑞幸咖啡(无限青创大厦店)
118.1678428343911,24.472441250360117,1,瑞幸咖啡(前埔东路店)
118.10675770270204,24.47105411811153,1,瑞幸咖啡(罗宾森购物广场店)
118.15604629614714,24.529371229064456,1,瑞幸咖啡(力拓新城店)
118.09576672790573,24.52202477027755,1,瑞幸咖啡(跨境电商店)
118.11723153267754,24.511397283415462,1,瑞幸咖啡(湖里大唐世家店)
118.12613865844013,24.509211888671732,1,瑞幸咖啡(联发欣悦里店)
118.18689511976234,24.47865924525183,1,瑞幸咖啡(中航紫金广场店)
118.18973999632338,24.488799731465463,1,瑞幸咖啡(匹克国际大厦店)
118.16051702922655,24.534685124795327,1,瑞幸咖啡(海天广场店)
118.09343648400048,24.438399105216416,1,luckin coffee 瑞幸咖啡(厦门大学科艺楼店)
118.16813041796296,24.488539395058876,1,瑞幸咖啡(宝龙一城店)
118.08815344378114,24.44055409505764,1,瑞幸咖啡(厦门大学西门演武1658店)
118.15430375825665,24.532912434012484,1,瑞幸咖啡(宏益华府店)
118.11197313468762,24.440948048541895,1,瑞幸咖啡(厦门大学思明校区学生公寓店)
118.11394882919248,24.496403233899738,1,luckin coffee 瑞幸咖啡(屿后路店)
118.08554882241413,24.471019470812543,1,luckin coffee 瑞幸咖啡(百脑汇科技大厦店)
118.12120649573852,24.474691896645073,1,luckin coffee 瑞幸咖啡(建发花园店)
118.1731163724002,24.482088765273716,1,luckin coffee 瑞幸咖啡(明丰财富中心店)
118.14065158556868,24.533593854319204,1,luckin coffee 瑞幸咖啡(围里村店)
118.14987506800466,24.532230387542487,1,瑞幸咖啡(博宏科技大厦店)
118.12740804805836,24.536627802673543,1,瑞幸咖啡(高崎机场T3航站楼B1店)
118.17992204178655,24.484163695006536,1,瑞幸咖啡(创想中心B座店)
118.17608150369432,24.485518839128037,1,瑞幸咖啡(创想中心A座店)
118.12268859849397,24.494299650020075,1,luckin coffee 瑞幸咖啡(汇腾天虹店)
118.15776652069114,24.529840460630144,1,瑞幸咖啡(希尼亚国际大厦店)
118.15202166118505,24.540395099930393,1,瑞幸咖啡(厦门五石商务中心店)
118.17529098931378,24.493366570250885,1,瑞幸咖啡(软件园二期27号楼店)
118.12126802302092,24.552450032122323,1,luckin coffee 瑞幸咖啡(航空自贸广场店)
118.18209204872826,24.530320890289104,1,瑞幸咖啡(宝拓大厦店)
118.09747701237588,24.435785973738582,1,瑞幸咖啡(厦门大学南门白城沙滩店)
118.15278823771972,24.530366395915973,1,luckin coffee 瑞幸咖啡(合立道大厦店)
118.17801963868442,24.508849815488222,1,瑞幸咖啡(新景地大厦店)
118.17453598744818,24.50928641468043,1,瑞幸咖啡(厦门中国人寿大厦店)
118.11037348124614,24.435482758284188,1,瑞幸咖啡(软件园一期北区店)
118.12706491147296,24.52958358329941,1,luckin coffee 瑞幸咖啡(太古生活区店)
118.19194282806392,24.491180779349257,1,瑞幸咖啡(观音山世纪大厦店)
118.11031284879591,24.52685940676476,1,luckin coffee 瑞幸咖啡(大潭街店)
118.19044508947768,24.496148022558614,1,瑞幸咖啡(观音山商务区10号楼店)
118.18186339731923,24.531724636394216,1,瑞幸咖啡(同安商务大厦店)
118.19141802341753,24.485815083631092,1,瑞幸咖啡(观音山信义国际中心店)
118.15544385925244,24.444218884730724,1,瑞幸咖啡(黄厝海滩日出店)
118.1571498127983,24.51828693980329,1,瑞幸咖啡(湾悦城SOHO湾区A座店)
118.15962892216668,24.462680098854563,1,瑞幸咖啡(厦门城市职业学院学生街店)
118.17125720340285,24.503565489679556,1,瑞幸咖啡(金龙广场店)
118.1868883511617,24.531887557047064,1,luckin coffee 瑞幸咖啡(砂之船奥特莱斯店)
118.18090125945749,24.486505843439687,1,瑞幸咖啡(软件园二期40号楼店)
118.17349877982558,24.489823690548036,1,瑞幸咖啡(软件园二期16号楼店)
118.17344653124152,24.50563688430895,1,瑞幸咖啡(湖里万达C区2号楼店)
118.17842622852864,24.48632729639597,1,瑞幸咖啡(软件园二期52号楼店)
118.19147408605996,24.48672331853177,1,瑞幸咖啡(观音山汇金国际中心店)
118.18633055414077,24.496271989901757,1,瑞幸咖啡(观音山海西金谷广场T3店)
118.1794506674036,24.487329329891978,1,瑞幸咖啡(厦门软件园二期57号楼店)
118.17292412854108,24.50703109626999,1,瑞幸咖啡(湖里万达广场5号门店)
118.17655948985885,24.48830015768867,1,瑞幸咖啡(软件园二期26号楼店)
118.15505091682998,24.51429256939728,1,luckin coffee 瑞幸咖啡(五缘湾悦都汇购物中心店)
118.18173504914012,24.48977085538254,1,瑞幸咖啡(软件园二期63号楼店)
118.17355367157134,24.493291316554245,1,瑞幸咖啡(软件园二期15号楼店)
118.18408048264034,24.47842426103251,1,瑞幸咖啡(特房波特曼财富中心店)
118.18877132585634,24.495083030549697,1,瑞幸咖啡(观音山商务区7号楼店)
118.19114393806058,24.492430641165132,1,瑞幸咖啡(观音山世纪财富中心店)
118.17196611722343,24.487468454810195,1,瑞幸咖啡(软件园生活广场店)
118.19042486817725,24.498636349987372,1,luckin coffee 瑞幸咖啡(海峡明珠广场店)
118.15677889169652,24.53239092007688,1,瑞幸咖啡(金海湾财富中心店)
118.1435211000641,24.547175982911188,1,瑞幸咖啡(高崎机场T4航站楼店-安检内)
118.1180268935023,24.50943980052138,1,luckin coffee 瑞幸咖啡(塘边宝龙天地店)
118.19214345620853,24.488656725751813,1,瑞幸咖啡(观音山天瑞99商务中心店)
118.15024350256388,24.524498151095944,1,luckin coffee 瑞幸咖啡(厦门韬瑞广场·拾尚里店)
118.12569482251942,24.495599426082748,1,luckincoffee
118.08071616160711,24.46741701576612,1,luckincoffee
118.18633256019628,24.496252990622835,1,瑞幸咖啡总部大楼
118.1886279986964,24.495026777288704,1,瑞幸咖啡有限公司
118.15009758153337,24.52031216137895,0,(control)
118.0847199048194,24.445764339023775,0,(control)
118.10380778248938,24.49426556099665,0,(control)
118.10192146864149,24.471759957254104,0,(control)
118.08750297603422,24.49277053637211,0,(control)
118.15110015246647,24.443934220519434,0,(control)
118.1630577335081,24.482244552442992,0,(control)
118.0753976761829,24.490062734389834,0,(control)
118.14161453965603,24.445970355549257,0,(control)
118.1665854235258,24.523286666995002,0,(control)
118.11226256351044,24.436168518234656,0,(control)
118.19094804785176,24.50826692535794,0,(control)
118.17013252884422,24.510292974107042,0,(control)
118.17499408501031,24.49945463907804,0,(control)
118.13787586283215,24.480452642312024,0,(control)
118.12035773677198,24.527058185252912,0,(control)
118.15513219455222,24.543527259203564,0,(control)
118.09190962344759,24.480391086568314,0,(control)
118.07505887245614,24.46767546665843,0,(control)
118.13726117526707,24.519594114470646,0,(control)
118.15141503961482,24.491128677278585,0,(control)
118.07896159061431,24.489249414633953,0,(control)
118.16117143764114,24.52792042893997,0,(control)
118.11371537701247,24.509546791126805,0,(control)
118.16410316368828,24.474654740405025,0,(control)
118.09658837269286,24.513479469354902,0,(control)
118.18379403125044,24.498591271609094,0,(control)
118.1419300548605,24.518013587229305,0,(control)
118.10710675246057,24.525770926814253,0,(control)
118.1576627188228,24.540367674272133,0,(control)
118.18029961878878,24.4911227196082,0,(control)
118.08681210572844,24.522355287824073,0,(control)
118.12313338758159,24.55705299651367,0,(control)
118.08279700696647,24.498818672767285,0,(control)
118.07821145917603,24.49335240765552,0,(control)
118.18256830016712,24.534810700845647,0,(control)
118.13609981330761,24.490963470196114,0,(control)
118.11493156163657,24.433058671819786,0,(control)
118.07618077337092,24.49390847528904,0,(control)
118.14066727247561,24.510274848256397,0,(control)
118.13687288011398,24.465592675431555,0,(control)
118.18671885445076,24.518593155936156,0,(control)
118.08076130016282,24.455261117278006,0,(control)
118.14200690630267,24.521239035314643,0,(control)
118.18975633998484,24.519684893084317,0,(control)
118.13302396090225,24.486978744778334,0,(control)
118.11478026196758,24.50863091888929,0,(control)
118.15443662851622,24.54438139641256,0,(control)
118.11437571082327,24.53002235157123,0,(control)
118.10950859200263,24.551952476532602,0,(control)
118.19021665588464,24.48065909409489,0,(control)
118.13515022773267,24.53713295944658,0,(control)
118.10627254014138,24.54694621567456,0,(control)
118.15488793158725,24.483422873049296,0,(control)
118.10208770358169,24.466403710818312,0,(control)
118.16123114256293,24.526606834569026,0,(control)
118.1797956296289,24.531898618921904,0,(control)
118.12521441375137,24.545835241197036,0,(control)
118.11472696396088,24.472368127152002,0,(control)
118.11503706542082,24.43156944003952,0,(control)
118.10091847326652,24.543120686412582,0,(control)
118.15450769764908,24.518561113183008,0,(control)
118.12741704534268,24.50781714899473,0,(control)
118.16522956000574,24.495876803399366,0,(control)
118.10463190276883,24.535333807063306,0,(control)
118.14900855717546,24.473824322081022,0,(control)
118.18708505675032,24.486299772558326,0,(control)
118.09201996246797,24.51514423595554,0,(control)
118.13749772538839,24.529440571925093,0,(control)
118.14242481165496,24.499406439914274,0,(control)
118.11752943757169,24.481864107828933,0,(control)
118.1365125600829,24.531051059326195,0,(control)
118.15513174202852,24.45382643840967,0,(control)
118.08472849895134,24.468819556504354,0,(control)
118.08271005031321,24.45928888285995,0,(control)
118.07517901302909,24.485175250775526,0,(control)
118.08854142463225,24.47146271652164,0,(control)
118.18207559748144,24.526022174839262,0,(control)
118.11413465387906,24.488548964158962,0,(control)
118.12848948975207,24.525910104434754,0,(control)
118.13615205482844,24.495310893009034,0,(control)
118.14892462886311,24.516195902304887,0,(control)
118.17942019332489,24.490526685191494,0,(control)
118.14787192885836,24.525621462485915,0,(control)
118.10061657489489,24.471293980583756,0,(control)
118.09471978671897,24.442535706572794,0,(control)
118.0854593086363,24.460213126044763,0,(control)
118.08301449709246,24.514709814017277,0,(control)
118.1454974406213,24.459486205014,0,(control)
118.10683848996808,24.480153611655624,0,(control)
118.10885382330274,24.438803585007168,0,(control)
118.10663182869976,24.53477674963799,0,(control)
118.17490720552212,24.504336922492612,0,(control)
118.12989927867599,24.478221882234912,0,(control)
118.11076608207433,24.55177796954214,0,(control)
118.1459434513459,24.53931700266506,0,(control)
118.0878075808543,24.442958350335836,0,(control)
118.11231943791671,24.544342824025772,0,(control)
118.12484088164904,24.4732635912642,0,(control)
118.11622702599203,24.49693626457389,0,(control)
118.0800187613091,24.46399642726964,0,(control)
118.0951144963007,24.525409302752305,0,(control)
118.10970789628077,24.536394090941684,0,(control)
118.09211485664225,24.52232693507038,0,(control)
118.16864038526604,24.51080308467089,0,(control)
118.16457260719154,24.496818558267258,0,(control)
118.12840701922799,24.554300586569784,0,(control)
118.13524944362639,24.506584077924487,0,(control)
118.14622649319774,24.505910706996985,0,(control)
118.12250135037178,24.524343367844455,0,(control)
118.14856334854359,24.476397756320694,0,(control)
118.10836966048574,24.476279255398044,0,(control)
118.11037279752793,24.469002267126847,0,(control)
118.09139034122593,24.483990362448594,0,(control)
118.07954909239876,24.47861733647733,0,(control)
118.13467350944501,24.50430087204521,0,(control)
118.08835523838364,24.44679917902802,0,(control)
118.17729281559623,24.484111038466686,0,(control)
118.13813429866755,24.482331260687353,0,(control)
118.11885776259766,24.499222063812418,0,(control)
118.08057468998354,24.44555456664988,0,(control)
118.06032726038491,24.441892232343253,0,(control)
118.16800665928507,24.51332884373321,0,(control)
118.06059383500619,24.451244250326848,0,(control)
118.15814814498884,24.45354754726409,0,(control)
118.07187427023547,24.45425647099995,0,(control)
118.16053987852449,24.44883051765911,0,(control)
118.10207787386419,24.547061673085686,0,(control)
118.12207939929704,24.546541055865912,0,(control)
118.15368913500025,24.477876718883422,0,(control)
118.14244669445208,24.48167252050039,0,(control)
118.15514380522279,24.45634733212138,0,(control)
118.08313794244141,24.45839615671696,0,(control)
118.15794143256622,24.53759961680745,0,(control)
118.1500043149666,24.514197375543134,0,(control)
118.09462488802691,24.47501851780341,0,(control)
118.1013833862409,24.47024118533592,0,(control)
118.10848578059611,24.529240772739918,0,(control)
118.16991151771533,24.490107406995513,0,(control)
118.1637078412843,24.481487924122465,0,(control)
118.09478906482258,24.53608789813578,0,(control)
118.18101758585624,24.518411608048158,0,(control)
118.09880305073105,24.50356851262551,0,(control)
118.1126536489289,24.432717685139806,0,(control)
118.0852356977626,24.49670155127755,0,(control)
118.18213170980403,24.513308870009563,0,(control)
118.16431191980283,24.540363730125684,0,(control)
118.09529831110932,24.489245465130082,0,(control)
118.08452505786461,24.500402071118707,0,(control)
118.16511395013603,24.461954221119544,0,(control)
118.10612454767065,24.537482207205553,0,(control)
118.09223296057164,24.436836012100393,0,(control)
118.10936380398766,24.522684167347656,0,(control)
118.10607029050234,24.508635389007665,0,(control)
118.19275650106974,24.494859578964395,0,(control)
118.17599250837057,24.47681381301022,0,(control)
118.13119336512803,24.508864727635256,0,(control)
118.17616170615624,24.479063863257682,0,(control)
118.09360015648922,24.435401973575377,0,(control)
118.11166325584924,24.460517732600728,0,(control)
118.11629491962955,24.516273333824532,0,(control)
118.12148005984216,24.544615311229897,0,(control)
118.17792537980922,24.469452971060154,0,(control)
118.11815282045951,24.52744001739695,0,(control)
118.14882288507506,24.502127130204965,0,(control)
118.09778250877663,24.438107399863537,0,(control)
118.13130422089243,24.503877849900263,0,(control)
118.18070731793307,24.513261764050483,0,(control)
118.16682018888724,24.538632796376522,0,(control)
118.16512193261127,24.51634345155718,0,(control)
118.10862220901316,24.525347064066818,0,(control)
118.10329655589766,24.52032630044623,0,(control)
118.11030061414814,24.507928390715172,0,(control)
118.13256044591395,24.52916904988363,0,(control)
118.12282109439619,24.483840818428757,0,(control)
118.16453109712138,24.45107338530675,0,(control)
118.12378057688541,24.55377949876221,0,(control)
118.12181475863744,24.51043058072776,0,(control)
118.15797985818662,24.472067501782554,0,(control)
118.17657466194558,24.5397367879131,0,(control)
118.08763565931132,24.489553731832935,0,(control)
118.09831161772318,24.53302691536446,0,(control)
118.10476199739882,24.48438545058868,0,(control)
118.16473374627795,24.541916264273386,0,(control)
118.1312918045974,24.434614259808516,0,(control)
118.078587475917,24.490590048945716,0,(control)
118.1527546511824,24.51951540065575,0,(control)
118.11825904530322,24.438562192382044,0,(control)
118.14486253998004,24.517668286537873,0,(control)
118.15560409958712,24.520085271665252,0,(control)
118.16692895303291,24.54345742885706,0,(control)
118.10929757165947,24.53548016868156,0,(control)
118.12689649566126,24.511148361741398,0,(control)
118.15907771626131,24.490491663559816,0,(control)
118.142963798481,24.52189346146323,0,(control)
118.09654802885869,24.485437283593015,0,(control)
118.12475988042036,24.522753915631824,0,(control)
118.084385936189,24.45345668970221,0,(control)
118.15877037136542,24.465910036781306,0,(control)
118.08283835171213,24.49355762147079,0,(control)
118.10891602139291,24.53747764508026,0,(control)
118.15987242583478,24.487143437003034,0,(control)
118.14764010723736,24.543074103950605,0,(control)
118.1560234884388,24.54302394969361,0,(control)
118.12727407842429,24.492963998844843,0,(control)
118.13259215941677,24.514457048927387,0,(control)
118.1043827858125,24.519830233009454,0,(control)
118.16124418755872,24.482755737747926,0,(control)
118.13389072901559,24.507492432392336,0,(control)
118.0899979849764,24.51332337745852,0,(control)
118.14478074386369,24.5246282458976,0,(control)
118.10736144976077,24.51456064758193,0,(control)
118.18076775859814,24.481595337520748,0,(control)
118.09340789900499,24.47273892028987,0,(control)
118.15296275011735,24.485561052595678,0,(control)
118.1155868862829,24.542372537271085,0,(control)
118.13730657483335,24.487790069227124,0,(control)
118.14683210616667,24.495522467328293,0,(control)
118.10078762369857,24.463366688893046,0,(control)
118.10490946166605,24.506424877715858,0,(control)
118.16803448332773,24.45844115158992,0,(control)
118.08465962128592,24.494323383055686,0,(control)
118.1516359311084,24.478106445523448,0,(control)
118.15364398182935,24.483894903971382,0,(control)
118.15102985914365,24.497383060345143,0,(control)
118.1490624478463,24.490288643348382,0,(control)
118.16475911022563,24.477153092954214,0,(control)
118.12313579920793,24.521665554230605,0,(control)
118.08628575645693,24.465651653661634,0,(control)
118.10829212557984,24.51482969672245,0,(control)
118.14334111544183,24.523520162398572,0,(control)
118.12890594844778,24.42825054943201,0,(control)
118.0876994265843,24.495838627551404,0,(control)
118.17427344472381,24.469090121881084,0,(control)
118.16004506517996,24.532727236782367,0,(control)
118.11863211692942,24.441361317237238,0,(control)
118.14056155687722,24.539346061691134,0,(control)
118.17830639961869,24.520407660002682,0,(control)
118.11826812649414,24.483246263173953,0,(control)
118.15001639490991,24.49297584866563,0,(control)
118.11571747529715,24.54445276703559,0,(control)
118.15631228274954,24.536567898530503,0,(control)
118.15628955475047,24.45040111678978,0,(control)
118.1529779697545,24.512089451676434,0,(control)
118.1358003956625,24.561321539638342,0,(control)
118.18328697491448,24.50711905934673,0,(control)
118.10412140598473,24.508351851317173,0,(control)
118.12125758996424,24.488097297412526,0,(control)
118.12800800241212,24.531244797577337,0,(control)
118.17906657911477,24.464519988577056,0,(control)
118.09607834209721,24.539180998625458,0,(control)
118.12832463812198,24.510242392377627,0,(control)
118.15917846649599,24.546888601663802,0,(control)
118.15564143304844,24.506936357974215,0,(control)
118.11144952219347,24.461838644916263,0,(control)
118.11089627346584,24.529772361815116,0,(control)
118.15932640746605,24.52831159749635,0,(control)
118.10243604027492,24.529000782072583,0,(control)
118.15376938336591,24.473973339136148,0,(control)
118.08844062613805,24.43695245592111,0,(control)
118.15676948145935,24.495053525815234,0,(control)
118.07634219188296,24.467768154066274,0,(control)
118.1248829939688,24.506795124480433,0,(control)
118.10094883226779,24.535639563987814,0,(control)
118.17409859073584,24.485141253825653,0,(control)
118.08403442898187,24.49714570708518,0,(control)
118.1706307654135,24.49674932874228,0,(control)
118.14841869013307,24.49193594046923,0,(control)
118.16378313820125,24.54379186902438,0,(control)
118.15241625027981,24.44642080682855,0,(control)
118.1117821345669,24.531070776804675,0,(control)
118.10402014765513,24.544264708301554,0,(control)
118.19454871644047,24.503968294476515,0,(control)
118.14680270160517,24.499484106283877,0,(control)
118.14378966046307,24.505452142526057,0,(control)
118.098440616679,24.536932894854175,0,(control)
118.13405927087616,24.430654061878688,0,(control)
118.1793334564754,24.49320171215636,0,(control)
118.10754225880906,24.4813731228055,0,(control)
118.15656068985783,24.47955850205387,0,(control)
118.187314824422,24.474242351710284,0,(control)
118.14553791583036,24.503218796273067,0,(control)
118.09894738598086,24.493316760328355,0,(control)
118.12781155573406,24.488328146932226,0,(control)
118.13938643844146,24.478115984132536,0,(control)
118.11052830620962,24.547558621632387,0,(control)
118.08725721540341,24.500030520462577,0,(control)
118.13797847407301,24.43601219731684,0,(control)
118.19048592873044,24.522406749546978,0,(control)
118.18890105983643,24.514763681173797,0,(control)
118.12845219955847,24.47821117287263,0,(control)
118.15787174650958,24.497203244756186,0,(control)
118.18210714688716,24.484956596472284,0,(control)
118.08776648878302,24.456451502164608,0,(control)
118.12870726365716,24.548892360099625,0,(control)
118.1403658195537,24.490437215128743,0,(control)
118.18455509356322,24.473757421160315,0,(control)
118.14642997582943,24.50987026154629,0,(control)
118.07830930392647,24.448408718253447,0,(control)
118.1436486404789,24.49464112053071,0,(control)
118.18408113754069,24.496544235086887,0,(control)
118.16711329956469,24.46436983490146,0,(control)
118.12983561623766,24.536448025678954,0,(control)
118.07850584104776,24.469142677577985,0,(control)
118.12658974411293,24.52610268720725,0,(control)
118.15789889576547,24.507930244892304,0,(control)
118.11131286013102,24.53926283623789,0,(control)
118.16180168758812,24.46589781047952,0,(control)
118.09991494220067,24.511049500632783,0,(control)
118.16460412410301,24.492546085707065,0,(control)
118.1000336384944,24.54166324939519,0,(control)
118.10193294188174,24.54911258663023,0,(control)
118.1660909291559,24.496530697398494,0,(control)
118.10271561798568,24.46231939612857,0,(control)
118.16071375427494,24.537534967196503,0,(control)
118.19342342652332,24.500945850301825,0,(control)
