lon_wgs84,lat_wgs84,case,pred_proba,pearson_residual,lisa_label
118.07384846639518,24.464464389904855,1,0.4390041043711549,1.1304348858995603,ns
118.12227021078095,24.503681521083717,1,0.5183901714606755,0.9638718375584754,ns
118.0679643768207,24.460585573591057,1,0.1320751958298118,2.5634828624420773,ns
118.111773884852,24.44079986598817,1,0.0843225694160137,3.295333240526647,ns
118.10832161346484,24.49682613439636,1,0.3902031820598501,1.2501069612060935,ns
118.10900528055944,24.470853464530254,1,0.7180441407458495,0.6266354940186233,ns
118.08410804107756,24.43881601381482,1,0.2479317088084903,1.7416568904396674,ns
118.08734591032632,24.51512551710335,1,0.5241213009845059,0.9528668706494314,HL
118.06738574127672,24.447831852817327,1,0.0848306765422763,3.2845377807607696,ns
118.0916703893796,24.51231145164989,1,0.6728655937062012,0.6972667419732878,HL
118.1034403874109,24.470108286494423,1,0.4143584074047787,1.1888522358857398,ns
118.0807178801519,24.471326688087164,1,0.2230102920177036,1.8665738614365677,ns
118.11539128849626,24.476726427695535,1,0.7015752232664939,0.6521992833191054,ns
118.07538870127462,24.45186280174748,1,0.1827615337866597,2.1146183811712955,ns
118.09840274694815,24.49021487023244,1,0.3199089282740028,1.4580430808144351,ns
118.09224360997932,24.47084217017431,1,0.0861392839638373,3.2571621223088867,HL
118.08142116995134,24.480043755431215,1,0.2295312878331841,1.832131142564299,HL
118.0951117682034,24.51619598298745,1,0.4907727124946421,1.0186280475408749,HL
118.1516476057078,24.52845212213155,1,0.919060067450162,0.296762807283032,ns
118.1774921510541,24.511524198433076,1,0.461234012979146,1.080785282516089,ns
118.1817585759033,24.511450978929393,1,0.3661721558153227,1.3156579625776728,ns
118.1245700227932,24.492452585063297,1,0.5805733125520236,0.8499619729735601,ns
118.16803569688996,24.48123506679254,1,0.3046664784236769,1.5107209335828913,ns
118.07009920272458,24.455882402643372,1,0.2965784269269569,1.5400614964594448,ns
118.18594796622952,24.477643426840256,1,0.5265645009429339,0.9482101959352056,ns
118.10995432130478,24.472331358125366,1,0.7173752239561293,0.6276708053739436,ns
118.13476029320758,24.48549128227548,1,0.1822756848544821,2.118064038110151,HL
118.09089676923692,24.489046214935076,1,0.3113549956525011,1.487201385992056,ns
118.11321920733089,24.47712763074507,1,0.7501685090132265,0.5770908325788005,ns
118.11304973599684,24.480489041108463,1,0.4728405788704533,1.0558776958784712,ns
118.13942125440812,24.50005164184388,1,0.0312691518011611,5.566004003526497,HH
118.13455865200552,24.516574386190477,1,0.0895746981424598,3.188081996180781,ns
118.12022692404,24.502017043905752,1,0.519665000384549,0.9614138680265816,HL
118.13698516787726,24.53913365997804,1,0.1100935934170774,2.843093504174694,ns
118.08255579630811,24.44236940537048,1,0.1418326683662158,2.4597889838968903,ns
118.08889657050985,24.483080573809534,1,0.0973898496548087,3.0443407351705076,ns
118.16988808734484,24.48494715120981,1,0.5665654821888167,0.8746548153410547,ns
118.07385134474302,24.493930181284412,1,0.1433875658343739,2.4441983184018428,ns
118.11773457945868,24.479631103147383,1,0.5140836876489872,0.972218380764937,ns
118.12770809651153,24.501934891329764,1,0.1560965987064251,2.3251428970728605,ns
118.1007879637974,24.512825719195767,1,0.4226224153707236,1.1688363134248805,HL
118.18565835508348,24.490810999806623,1,0.2044478379109479,1.9726183515745477,ns
118.15169841414226,24.53286871218613,1,0.8825480370337785,0.3648051520176201,ns
118.15340532680447,24.479956573455723,1,0.2024785701428681,1.984639579376227,ns
118.13554445208533,24.478285300508414,1,0.0519702771457351,4.271038245819301,ns
118.10009208015136,24.433747186984327,1,0.0778848370610431,3.440853037974359,ns
118.11521106197073,24.518072267384785,1,0.5923819771965797,0.8295179163149328,HL
118.17033571748456,24.47777984210361,1,0.1227757108230114,2.6730008416461044,ns
118.1392588376649,24.528894093178497,1,0.1739247689867108,2.1793605372936304,ns
118.11805988687814,24.55203163869482,1,0.298475185830941,1.5330891253228525,ns
118.14543043988743,24.53407685548992,1,0.1593901234273633,2.2965004809591516,ns
118.17962652659722,24.50957185892747,1,0.5426395965061702,0.9180652321112532,ns
118.1870586093868,24.47713927956801,1,0.5376119668453981,0.927403710766028,ns
118.13946507230638,24.50395526096535,1,0.0365711642604208,5.1326355434277655,ns
118.14505191598178,24.515083954156232,1,0.0786970672483498,3.421542609550314,ns
118.10031274557012,24.468730887561588,1,0.2905901198847858,1.5624574325114005,ns
118.15155344293736,24.527538847641143,1,0.855949760748677,0.4102351362427846,ns
118.12816023110054,24.498024923385632,1,0.2324765393476973,1.8170055908145848,ns
118.15583904640852,24.511630669386356,1,0.2182996973652065,1.892315615598684,ns
118.1418207957599,24.497317127813503,1,0.0435505277067324,4.686345514343127,ns
118.09891339373148,24.52809905555969,1,0.083306329639349,3.31721114679167,ns
118.15089263437768,24.48838138007188,1,0.1626278803091874,2.269142383658198,ns
118.120316384157,24.427779035750586,1,0.1062708695369283,2.8999855892572164,HL
118.15576928034451,24.477764534356822,1,0.2508981410269679,1.72791237764823,ns
118.16671538783604,24.509322711624872,1,0.0704521716893644,3.632358271754611,ns
118.15284651720825,24.52843328063085,1,0.9449520383862638,0.2413602449399451,ns
118.16784283439108,24.472441250360102,1,0.038652834505751,4.987115786726057,ns
118.10675770270204,24.471054118111528,1,0.7580052210898035,0.5650240054514284,ns
118.15604629614714,24.529371229064452,1,0.9527765484601572,0.2226298192323691,ns
118.09576672790573,24.52202477027755,1,0.1276717722406699,2.61392137141943,HL
118.11723153267754,24.511397283415455,1,0.1867868984583351,2.0865508736810727,ns
118.12613865844014,24.50921188867173,1,0.1497709315174446,2.3826168511242907,HL
118.18689511976235,24.478659245251823,1,0.4991800196459243,1.0016413076517436,ns
118.18973999632335,24.48879973146546,1,0.6616312770565803,0.715133450142588,ns
118.16051702922655,24.534685124795327,1,0.2189270018119916,1.8888442459338588,HL
118.09343648400048,24.43839910521641,1,0.0937619992222366,3.1089068169604523,ns
118.16813041796296,24.488539395058876,1,0.3108130530614928,1.4890829706963458,ns
118.08815344378117,24.440554095057635,1,0.1500308454590759,2.3801882360908535,ns
118.15430375825665,24.53291243401248,1,0.9633721949952382,0.1949882282006449,ns
118.1119731346876,24.440948048541895,1,0.0825086976119859,3.334656559506734,ns
118.11394882919248,24.496403233899738,1,0.1397370804458426,2.481188554940332,ns
118.08554882241413,24.47101947081254,1,0.3186701818817733,1.4622040548603326,HL
118.12120649573852,24.474691896645073,1,0.0722440953587257,3.58356828957762,ns
118.17311637240022,24.482088765273716,1,0.2939063241969131,1.549982144657889,ns
118.14065158556868,24.5335938543192,1,0.0823971538968141,3.3371157487254743,ns
118.14987506800466,24.532230387542487,1,0.7648665589466496,0.5544525217997994,ns
118.12740804805836,24.536627802673543,1,0.156485486434356,2.3217168196552036,ns
118.17992204178655,24.484163695006533,1,0.1835279444981974,2.1092087402739392,ns
118.17608150369432,24.48551883912804,1,0.4252576596529125,1.1625470103782252,ns
118.12268859849397,24.49429965002008,1,0.6467385834351367,0.7390668407919737,ns
118.15776652069115,24.52984046063014,1,0.8491040199230243,0.4215590203535971,ns
118.15202166118505,24.54039509993039,1,0.089592379826834,3.1877364299728392,ns
118.17529098931378,24.493366570250885,1,0.0973176060407101,3.0455923820723516,ns
118.12126802302092,24.55245003212232,1,0.3447113902908777,1.3787594195698454,ns
118.18209204872826,24.5303208902891,1,0.4411284043433522,1.1255725864021664,ns
118.09747701237588,24.435785973738582,1,0.0724932964133895,3.576923108143392,ns
118.15278823771972,24.53036639591598,1,0.983144607690692,0.1309365012012832,ns
118.17801963868442,24.508849815488222,1,0.5409367355301654,0.9212193092842874,ns
118.17453598744818,24.50928641468043,1,0.5485948208039763,0.9071047001331208,ns
118.11037348124614,24.435482758284188,1,0.2632561161177102,1.6728963543618185,HL
118.12706491147296,24.52958358329941,1,0.0751998668993628,3.5068355931104853,ns
118.19194282806392,24.491180779349257,1,0.3231627125820709,1.447209869774068,ns
118.11031284879591,24.526859406764764,1,0.105738138269152,2.9081481361109964,HL
118.19044508947768,24.49614802255861,1,0.1934574013310394,2.0418365809832277,HH
118.18186339731923,24.531724636394216,1,0.474390895247839,1.0525997612575877,ns
118.19141802341753,24.485815083631092,1,0.42168809683222,1.1710768464833858,ns
118.15544385925244,24.444218884730724,1,0.0053911986896309,13.582617793771435,ns
118.15714981279832,24.51828693980329,1,0.1692799723203325,2.215259209820603,ns
118.15962892216668,24.46268009885457,1,0.0243612313752178,6.32841434642171,ns
118.17125720340285,24.503565489679556,1,0.2001785705657786,1.9988846185387312,ns
118.1868883511617,24.531887557047064,1,0.3275173190414028,1.4329248583051564,ns
118.18090125945749,24.486505843439687,1,0.1960308200617501,2.0251515180265143,HH
118.1734987798256,24.489823690548032,1,0.2345524251637902,1.8064991512258004,HH
118.17344653124152,24.505636884308945,1,0.3891643851185561,1.2528400586133084,ns
118.17842622852864,24.486327296395963,1,0.2561769708056368,1.703981075380523,HH
118.19147408605996,24.48672331853177,1,0.526164012985663,0.9489721129579944,ns
118.18633055414077,24.496271989901757,1,0.1901068570538754,2.0640250796307495,HH
118.1794506674036,24.487329329891978,1,0.243330857063093,1.763414546430131,HH
118.17292412854108,24.50703109626999,1,0.3935399850185558,1.241385458491598,ns
118.17655948985885,24.488300157688673,1,0.2587641217812397,1.692490291164357,HH
118.15505091682998,24.51429256939728,1,0.278052376414716,1.6113487258378087,ns
118.18173504914012,24.48977085538254,1,0.1636394243910215,2.2607513811315325,HH
118.17355367157136,24.49329131655424,1,0.1088579090717567,2.8611688252115832,ns
118.18408048264034,24.478424261032508,1,0.4971709824088307,1.0056741328162713,ns
118.18877132585632,24.495083030549697,1,0.2434538474383648,1.7628257768122355,HH
118.19114393806058,24.492430641165132,1,0.276096284246146,1.6192358925437569,HH
118.17196611722343,24.487468454810188,1,0.4489425102996022,1.1079064466245296,ns
118.19042486817726,24.498636349987365,1,0.1464193967437586,2.4144763856273856,ns
118.15677889169652,24.532390920076885,1,0.925870904994414,0.2829561454152781,ns
118.1435211000641,24.547175982911185,1,0.0817943857609613,3.350489214434067,ns
118.1180268935023,24.509439800521378,1,0.1710988294677691,2.201039605151892,ns
118.19214345620854,24.48865672575181,1,0.4776356366052777,1.0457753704994208,ns
118.1502435025639,24.524498151095944,1,0.2002757877452987,1.998277958802422,ns
118.12569482251943,24.495599426082748,1,0.628004233095805,0.7696401461290016,ns
118.08071616160711,24.46741701576612,1,0.3616825157717379,1.328478752513619,ns
118.18633256019628,24.496252990622835,1,0.1903148698508585,2.062631854871762,HH
118.1886279986964,24.495026777288707,1,0.2302005939772982,1.8286709503274692,HH
118.15009758153336,24.520312161378943,0,0.0752755389009436,-0.2853124766870141,ns
118.0847199048194,24.445764339023775,0,0.0563753928133371,-0.2444247398909888,ns
118.1038077824894,24.49426556099665,0,0.1776428549305617,-0.4647759390596994,ns
118.10192146864146,24.471759957254108,0,0.3848246891691025,-0.7909190115831282,LH
118.08750297603422,24.492770536372102,0,0.0820894210538735,-0.2990497259835883,ns
118.15110015246648,24.44393422051943,0,0.0141033923774613,-0.1196041112514353,LH
118.1630577335081,24.482244552442992,0,0.0686621744127726,-0.2715220821860259,ns
118.0753976761829,24.49006273438983,0,0.1454532891464571,-0.4125664135315621,ns
118.14161453965606,24.44597035554926,0,0.0136018043149139,-0.1174281250518523,ns
118.1665854235258,24.523286666995,0,0.037803749231763,-0.1982145846046666,ns
118.11226256351044,24.436168518234656,0,0.2911241510239584,-0.6408465155958846,ns
118.19094804785176,24.508266925357937,0,0.0512295906210771,-0.2323699031961011,ns
118.17013252884422,24.51029297410704,0,0.1219841656398322,-0.3727353268165194,ns
118.17499408501033,24.49945463907803,0,0.0563688048589732,-0.2444096047202768,ns
118.13787586283216,24.480452642312024,0,0.0564253529968936,-0.2445394948363802,ns
118.12035773677198,24.527058185252912,0,0.0561451201126233,-0.2438952795412454,ns
118.15513219455224,24.543527259203564,0,0.0692299534326173,-0.2727255463285349,ns
118.0919096234476,24.480391086568307,0,0.0662911774455008,-0.2664539331164219,ns
118.07505887245613,24.46767546665843,0,0.3042775066058466,-0.6613279867597213,ns
118.13726117526708,24.519594114470653,0,0.0658214627969325,-0.265441499642803,ns
118.15141503961485,24.491128677278585,0,0.1723064985493011,-0.4562638448758587,ns
118.07896159061433,24.48924941463395,0,0.0470866159257977,-0.2222910750399737,ns
118.16117143764114,24.527920428939968,0,0.1029553659982962,-0.3387797686330162,ns
118.11371537701248,24.5095467911268,0,0.1478425711728825,-0.4165238137985795,ns
118.16410316368828,24.474654740405025,0,0.048067807786452,-0.2247109061073184,ns
118.09658837269286,24.513479469354905,0,0.6000767386326137,-1.2249406959050175,LL
118.18379403125044,24.4985912716091,0,0.1185029559491907,-0.3666520872257109,ns
118.1419300548605,24.5180135872293,0,0.0657602466769287,-0.2653093436448721,ns
118.10710675246058,24.525770926814253,0,0.2414889204825622,-0.564244897754634,ns
118.1576627188228,24.540367674272137,0,0.0583981463811003,-0.24903814845052,ns
118.18029961878878,24.491122719608196,0,0.1174380961062786,-0.3647807504254086,LH
118.08681210572846,24.522355287824073,0,0.1258046690166373,-0.3793535376564052,ns
118.1231333875816,24.557052996513672,0,0.1342465215607309,-0.3937806742149784,ns
118.08279700696647,24.49881867276728,0,0.0481166542312618,-0.2248308210233796,ns
118.07821145917605,24.493352407655525,0,0.062140722326243,-0.2574063812520138,ns
118.18256830016712,24.534810700845647,0,0.2791823371284738,-0.6223450781616533,ns
118.1360998133076,24.49096347019611,0,0.0692244178949151,-0.2727138317695306,ns
118.11493156163657,24.433058671819783,0,0.2821892435152652,-0.6269966878526798,ns
118.07618077337092,24.493908475289036,0,0.0851865855981429,-0.3051541942540316,ns
118.1406672724756,24.5102748482564,0,0.0527445278252086,-0.2359691037448558,ns
118.13687288011398,24.46559267543156,0,0.0162200390203452,-0.128403529422613,ns
118.18671885445076,24.518593155936156,0,0.0323922084565118,-0.1829660873204513,ns
118.08076130016283,24.45526111727801,0,0.5265541327469679,-1.0545965540508464,ns
118.1420069063027,24.52123903531464,0,0.0573745888070152,-0.2467119701426332,ns
118.18975633998484,24.51968489308431,0,0.0266752177668321,-0.1655484413258251,ns
118.13302396090224,24.486978744778337,0,0.3123763013924207,-0.6740057805200005,ns
118.11478026196758,24.50863091888929,0,0.1618273002078283,-0.4393990754247591,ns
118.15443662851622,24.544381396412565,0,0.0600996403820527,-0.2528686725919635,ns
118.11437571082328,24.530022351571223,0,0.0551722037508354,-0.2416483504910049,ns
118.10950859200264,24.5519524765326,0,0.0447201888387565,-0.2163647536913918,ns
118.19021665588464,24.48065909409489,0,0.1750719385750418,-0.4606809266884413,ns
118.1351502277327,24.53713295944658,0,0.1481561166318847,-0.4170419939574156,LH
118.1062725401414,24.546946215674556,0,0.030165518403449,-0.1763626379170383,ns
118.15488793158724,24.483422873049296,0,0.107779546163095,-0.3475618400128899,ns
118.10208770358167,24.466403710818312,0,0.1686994604385111,-0.4504823870266328,ns
118.16123114256293,24.52660683456902,0,0.0597953800902777,-0.2521869591419228,ns
118.1797956296289,24.5318986189219,0,0.2947021332919196,-0.6464059639003578,ns
118.12521441375138,24.545835241197036,0,0.0499711920069516,-0.2293461569361694,ns
118.11472696396088,24.472368127152,0,0.2252790551221921,-0.5392470267892671,ns
118.11503706542084,24.431569440039524,0,0.1919952747934833,-0.4874592544616544,LL
118.1009184732665,24.543120686412585,0,0.0150295215343471,-0.1235267372736605,ns
118.15450769764908,24.518561113183004,0,0.1732057466543468,-0.45770159284777,ns
118.1274170453427,24.50781714899473,0,0.2228007151262669,-0.5354169232418898,ns
118.16522956000576,24.49587680339937,0,0.1175938394958667,-0.3650547632702746,ns
118.10463190276884,24.5353338070633,0,0.0493046846714698,-0.2277316621067195,ns
118.14900855717548,24.47382432208103,0,0.053569142719396,-0.2379101125204523,ns
118.18708505675032,24.48629977255832,0,0.3247706798735911,-0.6935260222189974,ns
118.09201996246796,24.515144235955535,0,0.7819637262336975,-1.8937773939142717,ns
118.1374977253884,24.52944057192509,0,0.2157716635621989,-0.5245367724882569,ns
118.14242481165496,24.499406439914267,0,0.040939490913688,-0.2066085142539946,LH
118.11752943757168,24.481864107828933,0,0.5176993061844425,-1.036047931863254,ns
118.1365125600829,24.531051059326195,0,0.1844676787199114,-0.4755974884587318,ns
118.15513174202852,24.45382643840967,0,0.016033748452504,-0.1276519435147688,ns
118.08472849895136,24.468819556504354,0,0.5774077887874363,-1.1689086562706088,ns
118.0827100503132,24.459288882859948,0,0.2158508288461977,-0.5246594703033155,ns
118.07517901302909,24.485175250775526,0,0.1757751517614682,-0.4618020847618216,ns
118.08854142463224,24.471462716521632,0,0.3031128947293677,-0.6595094026709346,ns
118.18207559748144,24.52602217483926,0,0.0932338233389093,-0.3206557935119041,ns
118.11413465387906,24.488548964158955,0,0.2781573452262165,-0.6207603875070618,ns
118.12848948975208,24.52591010443475,0,0.0564993966898707,-0.2447094912235123,ns
118.13615205482844,24.49531089300903,0,0.0480248119462654,-0.2246053112657955,ns
118.14892462886311,24.516195902304883,0,0.1666256572582412,-0.4471475700010295,ns
118.17942019332487,24.490526685191497,0,0.1109712949972497,-0.3533030895142102,LH
118.14787192885836,24.525621462485915,0,0.120829970020805,-0.3707241655903516,ns
118.10061657489489,24.47129398058375,0,0.3423473700006813,-0.7214981424595079,ns
118.09471978671894,24.442535706572787,0,0.0654460873854225,-0.2646303577555707,ns
118.08545930863632,24.460213126044763,0,0.1387951597026598,-0.4014522806085218,ns
118.08301449709248,24.514709814017277,0,0.1733321325835876,-0.457903551282279,ns
118.14549744062133,24.45948620501399,0,0.0176354650463591,-0.1339852900008448,ns
118.10683848996808,24.480153611655624,0,0.1198186229812784,-0.3689572718303776,ns
118.10885382330274,24.43880358500717,0,0.1156970526783144,-0.3617100799197035,LH
118.10663182869978,24.534776749637995,0,0.0396705590256682,-0.2032469506794196,ns
118.17490720552212,24.504336922492612,0,0.2400490771267615,-0.5620270869771933,ns
118.12989927867602,24.47822188223491,0,0.0561325629556061,-0.2438663815646622,LH
118.11076608207432,24.551777969542137,0,0.051700434583723,-0.2334932451163371,ns
118.14594345134589,24.53931700266506,0,0.1311602416389099,-0.3885359966056145,ns
118.0878075808543,24.442958350335832,0,0.0999721990283008,-0.333281847666516,ns
118.11231943791672,24.544342824025765,0,0.0756887600072453,-0.2861584521631974,ns
118.12484088164904,24.4732635912642,0,0.0643345803557315,-0.2622176655587088,LH
118.11622702599205,24.496936264573883,0,0.0967505195346906,-0.3272825065884039,ns
118.0800187613091,24.46399642726964,0,0.1645670548225413,-0.4438289732125569,ns
118.0951144963007,24.52540930275231,0,0.1074496847302866,-0.3469654404051112,ns
118.10970789628075,24.53639409094168,0,0.0304679221812483,-0.1772720747092451,ns
118.09211485664224,24.52232693507038,0,0.2203074315391697,-0.5315607141540033,ns
118.16864038526606,24.510803084670886,0,0.0836856654057364,-0.3022061488790656,ns
118.16457260719154,24.49681855826725,0,0.1123206838348445,-0.3557147051666519,ns
118.128407019228,24.55430058656978,0,0.0589803244710151,-0.2503538224507356,ns
118.1352494436264,24.506584077924487,0,0.0576804341793677,-0.2474088075327879,ns
118.14622649319774,24.505910706996993,0,0.039400022879718,-0.2025242119894985,ns
118.12250135037178,24.524343367844455,0,0.0452361455888385,-0.2176681128645116,ns
118.1485633485436,24.4763977563207,0,0.0666697005669887,-0.2672677575646372,ns
118.10836966048574,24.476279255398047,0,0.4264400179516479,-0.8622626117750385,ns
118.11037279752792,24.469002267126847,0,0.5232775238050404,-1.0476910318125894,ns
118.09139034122592,24.483990362448584,0,0.1263700547846815,-0.3803280274392285,ns
118.07954909239876,24.47861733647733,0,0.4969105598851776,-0.9938400916436648,ns
118.134673509445,24.504300872045206,0,0.0468060349449876,-0.221595167032805,ns
118.08835523838364,24.446799179028016,0,0.041957664323886,-0.2092730489150347,ns
118.17729281559626,24.484111038466686,0,0.2780087206501135,-0.6205306443854339,ns
118.13813429866758,24.482331260687353,0,0.0934981826509131,-0.3211568911152477,ns
118.11885776259768,24.499222063812415,0,0.2132908849041373,-0.5206897841584531,ns
118.08057468998354,24.44555456664988,0,0.0867718499632412,-0.3082476563647484,ns
118.06032726038492,24.44189223234325,0,0.0526124552138563,-0.2356570566925714,ns
118.16800665928508,24.51332884373321,0,0.061328187493391,-0.2556072550719906,ns
118.0605938350062,24.451244250326848,0,0.0543535447589623,-0.23974498803016,ns
118.15814814498886,24.453547547264098,0,0.0156510518703765,-0.1260948137802951,ns
118.07187427023548,24.45425647099995,0,0.2864720306230379,-0.633629826662991,LH
118.16053987852446,24.448830517659108,0,0.0127405907555316,-0.1136002120750411,ns
118.1020778738642,24.547061673085693,0,0.0172239655880185,-0.1323851573204173,ns
118.12207939929704,24.546541055865916,0,0.0879244378779938,-0.3104841184106376,ns
118.15368913500023,24.477876718883422,0,0.239627074149149,-0.561377006203502,ns
118.14244669445208,24.48167252050039,0,0.0503848689969865,-0.2303436550552031,ns
118.15514380522282,24.45634733212138,0,0.0211120087966078,-0.1468582263262372,ns
118.0831379424414,24.45839615671696,0,0.2105752974207011,-0.5164738714097332,ns
118.15794143256625,24.537599616807448,0,0.1391799859226487,-0.4020982807724128,ns
118.15000431496658,24.51419737554314,0,0.1668723502616894,-0.4475446988840352,LL
118.09462488802691,24.4750185178034,0,0.1239962316601858,-0.3762281232899179,ns
118.1013833862409,24.470241185335915,0,0.3886293394256248,-0.7972884919915824,ns
118.10848578059613,24.52924077273992,0,0.1226095831539753,-0.3738227815489545,ns
118.16991151771532,24.490107406995513,0,0.3580430277493126,-0.7468177826488878,LH
118.1637078412843,24.481487924122455,0,0.0958812419762685,-0.3256522518200755,ns
118.0947890648226,24.53608789813578,0,0.0329929785242805,-0.1847123562772822,ns
118.18101758585624,24.51841160804816,0,0.06898525998724,-0.2722073666930686,ns
118.09880305073104,24.50356851262551,0,0.0478180711343469,-0.2240970086572874,ns
118.11265364892888,24.432717685139803,0,0.2807681749940027,-0.6247977997653709,ns
118.0852356977626,24.496701551277543,0,0.0407197885392799,-0.2060297872878392,ns
118.18213170980404,24.513308870009563,0,0.2275959175943214,-0.5428251407674956,ns
118.16431191980286,24.54036373012568,0,0.0405857836738538,-0.2056761306432395,ns
118.09529831110932,24.48924546513008,0,0.4057829912911449,-0.8263696913759094,ns
118.0845250578646,24.500402071118707,0,0.0527156838656372,-0.2359009821256563,ns
118.16511395013605,24.461954221119544,0,0.0275271988864958,-0.1682450434382942,ns
118.10612454767065,24.537482207205553,0,0.0311684305274255,-0.1793631928100197,ns
118.09223296057164,24.43683601210039,0,0.1256648864202802,-0.3791124191151196,ns
118.10936380398766,24.522684167347656,0,0.3311210419744622,-0.7035899429684429,ns
118.10607029050232,24.508635389007665,0,0.1008556221873554,-0.3349155714394204,ns
118.19275650106974,24.494859578964395,0,0.084037242572613,-0.3028984068148454,LH
118.17599250837056,24.476813813010217,0,0.0534516519449618,-0.2376343209609214,ns
118.13119336512806,24.50886472763525,0,0.1220127942233061,-0.3727851406257708,LL
118.17616170615622,24.47906386325768,0,0.0619768228680137,-0.2570442361823616,ns
118.09360015648922,24.43540197357538,0,0.1088403199483114,-0.3494758263247501,LH
118.11166325584924,24.460517732600728,0,0.03218176185841,-0.1823509404265765,ns
118.11629491962957,24.51627333382453,0,0.5861420556021151,-1.1900790044532654,ns
118.12148005984216,24.544615311229897,0,0.0463198448772012,-0.2203850727761906,ns
118.17792537980924,24.469452971060154,0,0.0452702099237174,-0.2177539377142745,ns
118.11815282045951,24.527440017396945,0,0.051640511330956,-0.2333505184004361,ns
118.14882288507506,24.50212713020496,0,0.0348251238078394,-0.1899517636679425,ns
118.09778250877666,24.438107399863537,0,0.0731528590325541,-0.2809387170744428,LH
118.13130422089245,24.503877849900263,0,0.080998199370178,-0.296879015428404,ns
118.18070731793308,24.513261764050483,0,0.3037867146680224,-0.6605614659820976,ns
118.16682018888724,24.53863279637652,0,0.0333437146725194,-0.1857252497041137,ns
118.16512193261129,24.516343451557177,0,0.0491138163799269,-0.2272676244987468,ns
118.10862220901316,24.525347064066818,0,0.1910567496701483,-0.4859842164577054,ns
118.10329655589769,24.52032630044622,0,0.0887174098120207,-0.3120167365853116,ns
118.11030061414812,24.507928390715172,0,0.0692917938277977,-0.2728563910872559,ns
118.13256044591397,24.529169049883635,0,0.0725695208450891,-0.2797283254749612,ns
118.1228210943962,24.48384081842876,0,0.1475505617593276,-0.4160409881390636,LL
118.16453109712135,24.451073385306746,0,0.0109691673234446,-0.1053129832090923,ns
118.12378057688538,24.55377949876221,0,0.1514047723129234,-0.4223957012368382,ns
118.12181475863744,24.510430580727757,0,0.1928085437626158,-0.4887365952720512,ns
118.15797985818664,24.472067501782547,0,0.0619282872991128,-0.2569369204687747,ns
