id,name,type,typecode,address,adname,longitude,latitude,location,lon_wgs84,lat_wgs84
B0FFHNUGIY,中华城北区,购物服务;商场;普通商场|购物服务;商场;购物中心,060102|060101,思明南路195号(镇海路地铁站3A口步行290米),思明区,118.082096,24.453612,"118.082096,24.453612",118.07712176950132,24.456258308241114
B0FFKRVZZ4,名创优品(中华城店),购物服务;服装鞋帽皮具店;品牌服装店|购物服务;商场;普通商场|购物服务;家居建材市场;家居建材市场,061101|060102|060600,思明南路111号中华城,思明区,118.08199,24.453866,"118.081990,24.453866",118.07701578464382,24.456512431706837
B0250041N3,老虎城欢乐购物中心,购物服务;商场;购物中心,060101,思明南路188号老虎城,思明区,118.08098,24.453026,"118.080980,24.453026",118.07600619100909,24.45567303089371
B0FFKRVZZZ,中免集团厦门市内免税店,购物服务;商场;免税品店,060103,思明南路195号中华城南区1F层,思明区,118.083471,24.45152,"118.083471,24.451520",118.07849653672636,24.45416497252036
B0250044N9,来雅百货(思明店),购物服务;商场;购物中心,060101,中山路193-215号,思明区,118.08159,24.454382,"118.081590,24.454382",118.07661587857388,24.457028820226927
B02500UMYP,大陆商厦,购物服务;商场;商场,060100,中山路193-215号,思明区,118.081593,24.45423,"118.081593,24.454230",118.07661888848887,24.45687678999658
B0FFH1GHDR,香港时代广场,购物服务;商场;购物中心|购物服务;商场;普通商场,060101|060102,中华街道霞溪社区思明东路6-8号,思明区,118.081252,24.455673,"118.081252,24.455673",118.07627790261509,24.458320310693928
B0250044E0,南中广场,购物服务;商场;购物中心,060101,思明西路,思明区,118.078942,24.454722,"118.078942,24.454722",118.0739689197787,24.457371006593096
B0FFIXMAIF,厦门印象城(大中路店),购物服务;商场;普通商场,060102,中山路56号中山路步行街,思明区,118.078496,24.453913,"118.078496,24.453913",118.0735231912471,24.456562246277546
B025003RFU,东方时代购物广场,购物服务;商场;购物中心,060101,鹭江街道厦禾社区湖滨西路10-18号,思明区,118.079863,24.461486,"118.079863,24.461486",118.07488902383311,24.464135453620276
B0FFG7WARW,天虹商场(厦门大西洋店),购物服务;商场;购物中心,060101,湖滨西路9号大西洋海景城1-5层,思明区,118.079614,24.462367,"118.079614,24.462367",118.07464006715338,24.465016815099762
B0J1V59H9Q,电子城后座商场,购物服务;商场;普通商场,060102,湖滨南路69号厦门电子城,思明区,118.089648,24.469468,"118.089648,24.469468",118.08467167304968,24.472112971738497
B0250040KK,惠普体验店(厦门英向通百脑汇店),购物服务;家电电子卖场;数码电子|购物服务;商场;普通商场,060306|060102,百脑汇电脑城1D07,思明区,118.090768,24.468338,"118.090768,24.468338",118.08579185134379,24.470982383348247
B0FFH99NFR,监控路由器批发(百脑汇),购物服务;商场;普通商场|购物服务;家电电子卖场;数码电子,060102|060306,湖滨南路百脑汇二楼2A12,思明区,118.090832,24.468118,"118.090832,24.468118",118.08585587457044,24.470762324835885
B0FFLFWG28,鹭岛时间AMOYTIME(银聚祥邸店),购物服务;商场;商场,060100,厦禾路587号-110银聚祥邸10号店面,思明区,118.092023,24.463756,"118.092023,24.463756",118.08704736261663,24.466399214086408
B0FFI97K8P,集友广场,购物服务;商场;商场,060100,湖滨北路21号(建业路地铁站1A口步行50米),思明区,118.082781,24.478545,"118.082781,24.478545",118.07780477371813,24.481195136669935
B02500QGAN,美仁广场,购物服务;商场;普通商场,060102,厦禾路628-616号财智广场3层,思明区,118.092637,24.462593,"118.092637,24.462593",118.08766156317782,24.465235851068037
B0FFGIPHZ5,时福全球购(二市店),购物服务;商场;免税品店|购物服务;超级市场;超市,060103|060400,厦禾路689号君临宝邸商场1层东南角,思明区,118.094075,24.463825,"118.094075,24.463825",118.08909982024097,24.466467761783402
B0FFHO3QKZ,港务自贸城,购物服务;商场;普通商场,060102,虎屿北路9号,湖里区,118.092463,24.507125,"118.092463,24.507125",118.08748432251421,24.509774783683717
B0HKCLFYD2,宝龙将军祠学生街,购物服务;商场;商场,060100,文园路68号将军祠地铁站3号口,思明区,118.10049,24.46151,"118.100490,24.461510",118.09551774412313,24.46415210536496
B0LK9Z9UN7,禾祥鑫天地-屿悦时光,购物服务;商场;商场,060100,禾祥鑫天地(文灶地铁站6号口步行260米),思明区,118.104625,24.468475,"118.104625,24.468475",118.09965505421856,24.471119105309985
B0FFH1EGRI,厦门万象城,购物服务;商场;购物中心,060101,湖滨东路99号(湖滨东路地铁站6号口步行60米),思明区,118.11101,24.47225,"118.111010,24.472250",118.10604566001527,24.474897371053867
B0FFLEF3HE,罗宾森璀璨新城1期A1玛瑙阁,购物服务;专卖店;珠宝首饰工艺品|购物服务;商场;普通商场,061202|060102,梧村街道厦禾路889号,思明区,118.111717,24.468976,"118.111717,24.468976",118.10675365743876,24.47162321276225
B0HBT54IC3,钻石楼商场(文塔苑店),购物服务;商场;普通商场,060102,厦禾路784号文塔苑(文灶地铁站1号口步行380米),思明区,118.102175,24.464525,"118.102175,24.464525",118.09720357636797,24.46716786833464
B0MGJRDRQ1,厦门万象城二期,购物服务;商场;购物中心,060101,湖滨南路399号,思明区,118.110275,24.474175,"118.110275,24.474175",118.10530975246773,24.47682230289255
B0FFGZRVQ0,奥永广场,购物服务;商场;普通商场,060102,体育路88号(育秀东路地铁站1B口步行300米),思明区,118.109843,24.48786,"118.109843,24.487860",118.10487632738197,24.490509253305852
B0FFJMR9VC,思明欢乐颂商场,购物服务;商场;购物中心,060101,七星西路3号,思明区,118.095641,24.486296,"118.095641,24.486296",118.09066469394142,24.488942223544818
B0FFL7FUDZ,翔鹭国际大酒店购物商场,购物服务;商场;商场,060100,长浩路18号翔鹭国际大酒店L层,湖里区,118.107712,24.521585,"118.107712,24.521585",118.10274084517275,24.524237857701284
B0IGMH5CF3,厦门鹭港,购物服务;商场;商场,060100,长乐路350号,湖里区,118.109526,24.522193,"118.109526,24.522193",118.10455653787572,24.524846737397972
B0250008AB,假日商城,购物服务;商场;商场,060100,厦禾路1122号,思明区,118.120025,24.472325,"118.120025,24.472325",118.1150719533446,24.474978852894083
B0FFM69EK1,夏商生活广场(华商店),购物服务;商场;普通商场,060102,厦禾路937号(厦门火车站地铁站4号口步行370米),思明区,118.117266,24.471388,"118.117266,24.471388",118.11230920599631,24.474039388181424
B0FFGSYQSX,梧村地下商业街·中闽百汇商场,购物服务;商场;普通商场,060102,厦禾路929号(厦门火车站地铁站6号口步行330米),思明区,118.11594,24.470665,"118.115940,24.470665",118.11098153436373,24.47331525839529
B0K14O9NAZ,厦门橙C生活广场,购物服务;商场;普通商场,060102,厦禾路915号湖滨东路2号华星大厦,思明区,118.114797,24.469521,"118.114797,24.469521",118.10983718928162,24.47217024968212
B02500Q8QF,罗宾森广场,购物服务;商场;购物中心,060101,厦禾路899号,思明区,118.112681,24.468932,"118.112681,24.468932",118.10771873464672,24.471579773734295
B0FFGZY9E7,美迪斯蓝店,购物服务;商场;免税品店,060103,筼筜街道湖滨南路799(莲坂地铁站3号口步行80米),思明区,118.117814,24.476531,"118.117814,24.476531",118.11285756991808,24.479183674108906
B02500TA50,禹洲·世贸商城A区,购物服务;商场;商场,060100,梧村街道厦禾路888号禹洲·世贸商城A区2楼,思明区,118.113999,24.467525,"118.113999,24.467525",118.10903836869642,24.47017336992029
B025002NP3,明发商业广场,购物服务;商场;购物中心,060101,莲前西路与嘉禾路交汇处东北角,思明区,118.123245,24.478639,"118.123245,24.478639",118.11829632996724,24.481296928196677
B0FFFWC2MO,明发商业广场-南区,购物服务;商场;普通商场,060102,嘉禾路和莲前西路交叉口,思明区,118.122625,24.477549,"118.122625,24.477549",118.11767544737549,24.48020613848117
B0FFL9558E,银来座(银苑花园店),购物服务;商场;普通商场,060102,筼筜街道湖光社区湖明路65-83号银苑花园,思明区,118.11735,24.478009,"118.117350,24.478009",118.11239284202354,24.480661543728576
B025002E0G,厦门禹悦汇,购物服务;商场;普通商场,060102,厦禾路882-888号,思明区,118.113791,24.46778,"118.113791,24.467780",118.1088301035376,24.4704282770839
B0FFF9RUVZ,禹洲世贸商城A区(北门),购物服务;商场;商场,060100,厦禾路886号禹洲世贸国际,思明区,118.113775,24.468025,"118.113775,24.468025",118.10881406702424,24.47067330857491
B025002QNW,香江商场,购物服务;商场;普通商场,060102,嘉禾路104号香江大花园,思明区,118.123683,24.483573,"118.123683,24.483573",118.11873466329158,24.486232151141735
B025004MDP,磐基大酒店有限公司,购物服务;商场;购物中心|公司企业;公司;公司,060101|170200,莲岳路1号2609单元,思明区,118.12049,24.482246,"118.120490,24.482246",118.11553691367287,24.484901876837615
B0FFFRKM6B,PARAGON LOTUS 磐基莲花里,购物服务;商场;普通商场,060102,莲花北路与嘉莲里交叉口东南100米,思明区,118.127433,24.484334,"118.127433,24.484334",118.12249078241071,24.486997316268027
B0FFFRL4YZ,建发·悦享中心,购物服务;商场;普通商场,060102,松岳路8号(仙岳路与莲岳路交汇处),思明区,118.112557,24.494345,"118.112557,24.494345",118.10759276730397,24.4969967092354
B0FFG285FL,明发商业广场-北区,购物服务;商场;购物中心,060101,嘉禾路76号-之877号附近,思明区,118.123167,24.480185,"118.123167,24.480185",118.11821809731745,24.482843097544034
B0250022G7,天虹商场(汇腾店),购物服务;商场;购物中心,060101,嘉禾路323号,思明区,118.127272,24.491451,"118.127272,24.491451",118.12232899632971,24.494115212959873
B0FFFWC633,明发商业广场-中区,购物服务;商场;购物中心,060101,嘉禾路76-258(莲花路口地铁站2号口步行430米),思明区,118.123649,24.478779,"118.123649,24.478779",118.11870095378316,24.48143735790135
B025002U89,菡菁商场,购物服务;商场;普通商场,060102,莲花北路8号之1号一层店铺117号,思明区,118.129803,24.48555,"118.129803,24.485550",118.12486485276162,24.488216297431116
B02500421C,MALL OF LOTUS 摩尔莲花购物广场,购物服务;商场;购物中心,060101,香莲里28号(吕厝地铁站12号口步行200米),思明区,118.12975,24.48863,"118.129750,24.488630",118.12481153679875,24.491296702806387
B0GU1RY1YB,天虹购物中心(厦门筼筜店),购物服务;商场;购物中心,060101,莲岳路221号,思明区,118.113856,24.491751,"118.113856,24.491751",118.10889345757379,24.494403146172402
B0H2NLJ1DE,sm新生活广场2期,购物服务;商场;购物中心,060101,嘉禾路399号(乌石浦地铁站3A口旁),思明区,118.12502,24.499559,"118.125020,24.499559",118.12007265827685,24.502221908850117
B0ID2702TE,塘边宝龙天地,购物服务;商场;购物中心,060101,嘉禾路(塘边地铁站4A口旁),湖里区,118.123318,24.506853,"118.123318,24.506853",118.11836741786054,24.50951514970878
B0FFHIF15O,SM厦门三期,购物服务;商场;商场,060100,嘉禾路401号(乌石浦地铁站3B口步行160米),思明区,118.124685,24.501287,"118.124685,24.501287",118.11973699106615,24.50394979633816
B0IR3UICYL,SM城市广场1期,购物服务;商场;商场,060100,江头北路与乌石浦路交叉口南120米,湖里区,118.126959,24.50096,"118.126959,24.500960",118.1220147809366,24.50362522523204
B02500Q9VU,SM新生活广场(厦门思明店),购物服务;商场;购物中心,060101,嘉禾路399号,思明区,118.125018,24.499558,"118.125018,24.499558",118.12007065509405,24.502220906586874
B0H2PUR227,sm乌石浦三里(SM城市广场店),购物服务;商场;商场,060100,嘉禾路468号SM城市广场厦门湖里店L1层,湖里区,118.126925,24.501925,"118.126925,24.501925",118.12198065397892,24.504590320713575
B025003SQ4,SM百货(厦门店),购物服务;商场;普通商场|购物服务;家电电子卖场;手机销售|购物服务;个人用品/化妆品店;其它个人用品店,060102|060305|061400,嘉禾路468号SM城市广场一期一楼SM百货珠宝区,湖里区,118.126605,24.501032,"118.126605,24.501032",118.1216601772669,24.503696838843176
B0I1UX2N19,蓝宝石(sm新生活广场2期店),购物服务;商场;购物中心,060101,嘉禾路399号SM新生活广场(厦门思明店)1F层,思明区,118.125368,24.500043,"118.125368,24.500043",118.12042119203838,24.502706348109925
B025003MZA,SM城市广场(厦门湖里店),购物服务;商场;购物中心,060101,嘉禾路468号,湖里区,118.126101,24.500849,"118.126101,24.500849",118.12115534598865,24.50351325610818
B0FFMCX7NH,MI(sm新生活广场二期店),购物服务;商场;商场,060100,嘉禾路468号SM城市广场F4,湖里区,118.127101,24.500781,"118.127101,24.500781",118.12215703510783,24.503446360479796
B0L02ANFP9,厦门SM商业城,购物服务;商场;普通商场,060102,江头街道嘉禾路468号SM城市广场厦门湖里店L3层,湖里区,118.126925,24.501025,"118.126925,24.501025",118.12198071859451,24.503690196018884
B0H0T7RB72,SM城市广场2(嘉禾路店),购物服务;商场;购物中心,060101,江头街道嘉禾路468号SM城市广场厦门湖里店2楼,湖里区,118.126594,24.500094,"118.126594,24.500094",118.12164922608596,24.502758695800058
B0G3ZSSIN9,江头商城西区,购物服务;商场;普通商场,060102,江头西路185号(乌石浦地铁站2号口步行210米),湖里区,118.129314,24.498098,"118.129314,24.498098",118.1243740790737,24.50076556281729
B025002M5Q,京华城百货商场(小东山分店),购物服务;商场;普通商场,060102,小东山社8号(小东山地铁站3号口步行300米),湖里区,118.127584,24.513908,"118.127584,24.513908",118.12263991868915,24.51657565398177
B0J1ZRPTCJ,嘉禾新天地,购物服务;商场;商场,060100,火炬路1号,湖里区,118.119287,24.512903,"118.119287,24.512903",118.11432998731672,24.515562179601577
B02500S7WU,雪梨广场,购物服务;商场;购物中心,060101,兴隆路728号(小东山地铁站3号口步行480米),湖里区,118.128215,24.512136,"118.128215,24.512136",118.12327213756546,24.51480415768062
B0FFGXOFM9,万翔商城,购物服务;商场;商场,060100,机场北路476号,湖里区,118.127025,24.546625,"118.127025,24.546625",118.12207761185344,24.549295638113342
B0IR213RGQ,裏海商贸中心,购物服务;商场;普通商场,060102,塔头路与环岛南路辅路交叉口西北40米,思明区,118.142554,24.432016,"118.142554,24.432016",118.13764504131217,24.434690462334288
B02500T7A0,江头商品城,购物服务;商场;商场,060100,江头西路13-19号新景园,湖里区,118.13048,24.49332,"118.130480,24.493320",118.1255425180357,24.495988294850342
B0I3JR9IHO,天猫优品电器体验店(江头建材市场店),购物服务;商场;商场,060100,江头建材市场东一区201号,湖里区,118.136938,24.499911,"118.136938,24.499911",118.13201243851286,24.502588830522424
B0FFFQ7EIL,民兴商城,购物服务;综合市场;蔬菜市场|购物服务;商场;普通商场,060705|060102,禾山路9-19号,湖里区,118.13358,24.500114,"118.133580,24.500114",118.1286478192788,24.502787243534332
B0FFLAZQJL,枋湖文旅中心,购物服务;商场;普通商场,060102,金湖路5号枋湖客运中心二楼,湖里区,118.138669,24.508737,"118.138669,24.508737",118.13374633810908,24.511418525537486
B0FFFT7V2O,华永天地商业广场,购物服务;商场;普通商场,060102,台湾街288-29号,湖里区,118.133295,24.495526,"118.133295,24.495526",118.12836260335563,24.498198214347678
B0FFK1Q6KH,339欢乐埕,购物服务;商场;普通商场,060102,园山南路796号,湖里区,118.13024,24.506019,"118.130240,24.506019",118.12530117175656,24.508688780671182
B02500ST0B,嘉扬百货安兜购物中心,购物服务;商场;购物中心,060101,安福街与安渠巷交叉口南240米,湖里区,118.134907,24.523088,"118.134907,24.523088",118.1299757415771,24.52576598724127
B0FFF9TPYP,林后艺术公社,购物服务;商场;普通商场|科教文化服务;科教文化场所;科教文化场所,060102|140000,金尚路林后社249号二楼至三楼,湖里区,118.139452,24.528241,"118.139452,24.528241",118.13452956512245,24.530926059670254
B0FFGDYGHJ,瑞景商业广场D区,购物服务;商场;购物中心,060101,莲前街道莲前东路288号瑞景商业广场D区2楼,思明区,118.159479,24.474261,"118.159479,24.474261",118.15460647756184,24.476972272839834
B025003N2E,瑞景商业广场(莲前东路),购物服务;商场;购物中心,060101,莲前东路288号,思明区,118.159704,24.47507,"118.159704,24.475070",118.15483197346623,24.47778181839751
B02500SMYM,来雅百货(瑞景商业广场店),购物服务;商场;普通商场|购物服务;超级市场;超市,060102|060400,莲前东路288号瑞景商业广场3F层,思明区,118.159719,24.474157,"118.159719,24.474157",118.15484707539096,24.476868695649923
B0L1FR0G91,瑞景商业广场A区,购物服务;商场;购物中心,060101,莲前街道莲前东路288号瑞景商业广场A区负一楼,思明区,118.158642,24.475489,"118.158642,24.475489",118.15376733573183,24.47819894472839
B025003JXD,加州商业广场,购物服务;商场;购物中心,060101,莲前东路123号,思明区,118.158174,24.477278,"118.158174,24.477278",118.15329806294676,24.479987383826703
B0FFH1V70D,天猫优品电器体验店(蔡塘爱琴海店),购物服务;商场;商场|购物服务;家电电子卖场;家电电子卖场,060100|060300,吕岭路968号蔡塘爱琴海购物广场二楼,湖里区,118.156125,24.485575,"118.156125,24.485575",118.15124348755555,24.488281992104923
B0FFFQ78QO,厦门蔡塘爱琴海购物中心,购物服务;商场;购物中心,060101,吕岭路968号(蔡塘地铁站4B口步行400米),湖里区,118.1563,24.48538,"118.156300,24.485380",118.15141892508979,24.48808727634758
B0L2B5KMWY,厦门蔡塘爱琴海购物中心B区,购物服务;商场;购物中心,060101,江头街道吕岭路968号厦门蔡塘爱琴海购物中心B区负一楼,湖里区,118.156175,24.485525,"118.156175,24.485525",118.15129361211703,24.488232074162397
B0IBO5GADD,餘年号湖心荟,购物服务;商场;商场,060100,万科湖心岛湖心一里D101物业旁,湖里区,118.161986,24.491661,"118.161986,24.491661",118.15711843363073,24.494379617302815
B0FFIA4D9C,益民商场(后坑店),购物服务;便民商店/便利店;便民商店/便利店|购物服务;超级市场;超市|购物服务;商场;商场,060200|060400|060100,果园路与后秀路交叉口南60米,湖里区,118.157705,24.498425,"118.157705,24.498425",118.15282641046801,24.501136741100368
B0FFKRFFWR,健福兴购物商场(穆厝社店),购物服务;超级市场;超市|购物服务;商场;商场,060400|060100,吉姆穆厝社337号,湖里区,118.1567,24.51045,"118.156700,24.510450",118.15181810698343,24.513161555431235
B0FFJSN6HK,天虹购物中心(五缘湾店),购物服务;商场;购物中心,060101,金湖路516号,湖里区,118.160382,24.509873,"118.160382,24.509873",118.15550916526365,24.51259118909209
B0IUMMKNSD,湾悦城购物中心,购物服务;商场;购物中心,060101,枋湖路与钟宅西二路交叉口南180米,湖里区,118.161605,24.515766,"118.161605,24.515766",118.15673477117382,24.518487197871565
B02500QTU6,五缘湾悦都汇购物中心,购物服务;商场;购物中心|购物服务;商场;普通商场,060101|060102,金湖路101号,湖里区,118.16021,24.511983,"118.160210,24.511983",118.15533659040901,24.51470114554356
B0IGMLGIXN,瑞丰里商场(瑞丰里商业美食广场店),购物服务;商场;普通商场,060102,钟岭路68号国际石材中心,湖里区,118.161092,24.532148,"118.161092,24.532148",118.15621933215085,24.53487016100167
B0HGVORTZ4,Yealink(厦门亿联研发大楼店),购物服务;商场;商场,060100,岭下北路1号厦门亿联研发大楼F1层,湖里区,118.154575,24.532325,"118.154575,24.532325",118.1496864163593,24.535035362088724
B0H2USPEWA,前埔生活广场,购物服务;商场;普通商场,060102,文兴东三里1-2,思明区,118.172735,24.46833,"118.172735,24.468330",118.16789606555565,24.471065116774188
B0KD2ZXRKN,万象荟,购物服务;商场;普通商场,060102,莲前东路1736号,思明区,118.178613,24.468301,"118.178613,24.468301",118.17378882985123,24.471047197266714
B0FFG6OC6N,宝龙一城,购物服务;商场;购物中心,060101,金山路1号(岭兜地铁站1A口步行50米),思明区,118.17297,24.485801,"118.172970,24.485801",118.16813041796296,24.488539395058876
B0FFIZ6XS3,软件园生活广场,购物服务;商场;购物中心,060101,岭兜西路623号(岭兜地铁站3号口步行290米),思明区,118.176763,24.48436,"118.176763,24.484360",118.1719330601848,24.487105336419617
B0FFLBCU8Q,航空古地石广场B区,购物服务;商场;普通商场|商务住宅;楼宇;商务写字楼,060102|120201,航空古地石广场,湖里区,118.167314,24.490613,"118.167314,24.490613",118.16245982854281,24.493341431085504
B0FFK8CHMP,航空古地石广场,购物服务;商场;普通商场,060102,金边路与观日西路交叉口南220米,湖里区,118.167913,24.491899,"118.167913,24.491899",118.16306024339468,24.494628751395762
B0FFHIXB0T,佰翔商业广场,购物服务;商场;商场,060100,前埔观日路1号厦门市软件园,思明区,118.175971,24.490078,"118.175971,24.490078",118.17113866654164,24.49282271479176
B025004GJM,万达广场(厦门湖里店),购物服务;商场;购物中心,060101,仙岳路4666号,湖里区,118.177299,24.504657,"118.177299,24.504657",118.1724689645589,24.507406293668314
B0HD47I2W9,高林市集,购物服务;商场;普通商场,060102,高林新城南区1号楼,湖里区,118.175661,24.508824,"118.175661,24.508824",118.17082655734673,24.51157076304219
B0FFIPFRD6,银泰百货(国贸中心店),购物服务;商场;普通商场,060102,仙岳路4688号国贸中心·美岁城,湖里区,118.18008,24.506943,"118.180080,24.506943",118.17525674979524,24.509697812849424
B0H2H1LNCM,新景地下商城,购物服务;商场;普通商场,060102,佐世保路与惠灵顿路交叉口东北200米,湖里区,118.165366,24.540033,"118.165366,24.540033",118.16050342105481,24.542763948947595
B0FFGXHTVB,JFC A馆,购物服务;商场;购物中心|购物服务;商场;普通商场|购物服务;专卖店;专营店,060101|060102|061200,莲前街道环岛东路1701号JFC A馆A栋三楼,思明区,118.1911,24.47337,"118.191100,24.473370",118.18630591476607,24.476139804395107
B0FFGXSU1R,JFC品尚中心,购物服务;商场;购物中心,060101,环岛东路1701号,思明区,118.191345,24.473799,"118.191345,24.473799",118.18655146133183,24.476569303771537
B0FFG7WEPU,JFC品尚中心C馆,购物服务;商场;购物中心,060101,莲前街道环岛东路1705号JFC品尚中心C馆三楼,思明区,118.191906,24.474478,"118.191906,24.474478",118.18711373051624,24.477249393313016
B0JD1AXAUA,JFC品尚中心B馆,购物服务;商场;普通商场,060102,环岛东路1701号JFC品尚中心,思明区,118.191449,24.474585,"118.191449,24.474585",118.18665565040345,24.47735561499086
B0H0VAY1AO,厦门星河COCO Park,购物服务;商场;普通商场,060102,展鸿路81-89号,思明区,118.189093,24.474718,"118.189093,24.474718",118.18429405800981,24.477484485895506
B0FFLAH09T,天虹购物中心(会展北店),购物服务;商场;购物中心|购物服务;家电电子卖场;手机销售|购物服务;服装鞋帽皮具店;服装鞋帽皮具店,060101|060305|061100,环岛东路1803号,思明区,118.192456,24.476717,"118.192456,24.476717",118.18766485855842,24.479489713301327
B0FFIJUNL0,FUN专柜(九牧王国际商务中心店),购物服务;商场;免税品店,060103,宜兰路1号九牧王国际商务中心F1层,思明区,118.19664,24.484467,"118.196640,24.484467",118.19185791393754,24.48724803650781
B0FFIVHQB0,万科里,购物服务;商场;普通商场,060102,高林中路523号,湖里区,118.186254,24.508277,"118.186254,24.508277",118.1814458480093,24.51104336043085
B02500SBJM,乐海百货(塔埔店),购物服务;商场;普通商场,060102,塔埔西里269号(东宅地铁站1号口步行240米),思明区,118.192248,24.49628,"118.192248,24.496280",118.1874549911053,24.499055346718727
B0I1NUA4ZX,厦门K11 Select购物艺术中心(建设中),购物服务;商场;购物中心,060101,五缘湾道396号湿地公园TOD,湖里区,118.182701,24.517907,"118.182701,24.517907",118.17788346836464,24.520668081921787
B0G3D72G6S,五通奥莱,购物服务;商场;普通商场|购物服务;服装鞋帽皮具店;服装鞋帽皮具店,060102|061100,环岛东路2488号,湖里区,118.190877,24.529022,"118.190877,24.529022",118.18607845486764,24.5317991353744
B0G2F71P39,五通奥莱B馆,购物服务;商场;普通商场,060102,五通港三路与五通港二路交叉口西100米,湖里区,118.191427,24.528436,"118.191427,24.528436",118.18662979248721,24.53121403187708
